participant_id,type,display_name,country_id
biathlon_world_athlete_Dominik_Windisch_ITA,athlete,Dominik Windisch,ITA
biathlon_world_athlete_Antonin_Guigonnat_FRA,athlete,Antonin Guigonnat,FRA
biathlon_world_athlete_Julian_Eberhard_AUT,athlete,Julian Eberhard,AUT
biathlon_world_athlete_Dmytro_Pidruchnyi_UKR,athlete,Dmytro Pidruchnyi,UKR
biathlon_world_athlete_Quentin_Fillon_Maillet_FRA,athlete,Quentin Fillon Maillet,FRA
biathlon_world_team_Norway_Lars_Helge_Birkeland__Vetle_Sjåstad_Christiansen__Tarjei_Bø__Johannes_Thingnes_Bø_NOR,team,Norway,NOR
biathlon_world_team_Germany_Erik_Lesser__Roman_Rees__Arnd_Peiffer__Benedikt_Doll_GER,team,Germany,GER
biathlon_world_team_Russia_Matvey_Eliseev__Nikita_Porshnev__Dmitry_Malyshko__Alexander_Loginov_RUS,team,Russia,RUS
biathlon_world_athlete_Alexander_Loginov_RUS,athlete,Alexander Loginov,RUS
biathlon_world_team_Norway_Marte_Olsbu_Røiseland__Tiril_Eckhoff__Johannes_Thingnes_Bø__Vetle_Sjåstad_Christiansen_NOR,team,Norway,NOR
biathlon_world_team_Germany_Vanessa_Hinz__Denise_Herrmann__Arnd_Peiffer__Benedikt_Doll_GER,team,Germany,GER
biathlon_world_team_Italy_Lisa_Vittozzi__Dorothea_Wierer__Lukas_Hofer__Dominik_Windisch_ITA,team,Italy,ITA
biathlon_world_team_Norway_Marte_Olsbu_Røiseland__Johannes_Thingnes_Bø_NOR,team,Norway,NOR
biathlon_world_team_Italy_Dorothea_Wierer__Lukas_Hofer_ITA,team,Italy,ITA
