event_id,participant_id,rank,medal,score_raw,points_awarded
uci_track_world_championships_2003_track-individual-pursuit_women,athlete_Leontien_Zijlaard-van_Moorsel_NLD,1,gold,discipline=track-individual-pursuit;rank=1,10.0
uci_track_world_championships_2003_track-individual-pursuit_women,athlete_Katie_Mactier_AUS,2,silver,discipline=track-individual-pursuit;rank=2,7.0
uci_track_world_championships_2003_track-individual-pursuit_women,athlete_Olga_Sliusareva_RUS,3,bronze,discipline=track-individual-pursuit;rank=3,5.0
uci_track_world_championships_2003_track-keirin_men,athlete_Laurent_Gané_FRA,1,gold,discipline=track-keirin;rank=1,10.0
uci_track_world_championships_2003_track-keirin_men,athlete_Jobie_Dajka_AUS,2,silver,discipline=track-keirin;rank=2,7.0
uci_track_world_championships_2003_track-keirin_men,athlete_Barry_Forde_BRB,3,bronze,discipline=track-keirin;rank=3,5.0
uci_track_world_championships_2003_track-keirin_women,athlete_Svetlana_Grankovskaya_RUS,1,gold,discipline=track-keirin;rank=1,10.0
uci_track_world_championships_2003_track-keirin_women,athlete_Anna_Meares_AUS,2,silver,discipline=track-keirin;rank=2,7.0
uci_track_world_championships_2003_track-keirin_women,athlete_Oxana_Grishina_RUS,3,bronze,discipline=track-keirin;rank=3,5.0
uci_track_world_championships_2003_track-madison_men,CHE,1,gold,discipline=track-madison;rank=1,10.0
uci_track_world_championships_2003_track-madison_men,NZL,2,silver,discipline=track-madison;rank=2,7.0
uci_track_world_championships_2003_track-madison_men,ARG,3,bronze,discipline=track-madison;rank=3,5.0
uci_track_world_championships_2003_track-points-race_men,athlete_Franz_Stocher_AUT,1,gold,discipline=track-points-race;rank=1,10.0
uci_track_world_championships_2003_track-points-race_men,athlete_Joan_Llaneras_ESP,2,silver,discipline=track-points-race;rank=2,7.0
uci_track_world_championships_2003_track-points-race_men,athlete_Jos_Pronk_NLD,3,bronze,discipline=track-points-race;rank=3,5.0
uci_track_world_championships_2003_track-points-race_women,athlete_Olga_Sliusareva_RUS,1,gold,discipline=track-points-race;rank=1,10.0
uci_track_world_championships_2003_track-points-race_women,athlete_Edita_Kubelskien_LTU,2,silver,discipline=track-points-race;rank=2,7.0
uci_track_world_championships_2003_track-points-race_women,athlete_Yoanka_González_CUB,3,bronze,discipline=track-points-race;rank=3,5.0
uci_track_world_championships_2003_track-scratch_men,athlete_Franco_Marvulli_CHE,1,gold,discipline=track-scratch;rank=1,10.0
uci_track_world_championships_2003_track-scratch_men,athlete_Robert_Sassone_FRA,2,silver,discipline=track-scratch;rank=2,7.0
uci_track_world_championships_2003_track-scratch_men,athlete_Jean_Pierre_van_Zyl_ZAF,3,bronze,discipline=track-scratch;rank=3,5.0
uci_track_world_championships_2003_track-scratch_women,athlete_Olga_Sliusareva_RUS,1,gold,discipline=track-scratch;rank=1,10.0
uci_track_world_championships_2003_track-scratch_women,athlete_Rochelle_Gilmore_AUS,2,silver,discipline=track-scratch;rank=2,7.0
uci_track_world_championships_2003_track-scratch_women,athlete_Adrie_Visser_NLD,3,bronze,discipline=track-scratch;rank=3,5.0
uci_track_world_championships_2003_track-sprint_men,athlete_Laurent_Gané_FRA,1,gold,discipline=track-sprint;rank=1,10.0
uci_track_world_championships_2003_track-sprint_men,athlete_Jobie_Dajka_AUS,2,silver,discipline=track-sprint;rank=2,7.0
uci_track_world_championships_2003_track-sprint_men,athlete_René_Wolff_DEU,3,bronze,discipline=track-sprint;rank=3,5.0
uci_track_world_championships_2003_track-sprint_women,athlete_Svetlana_Grankovskaya_RUS,1,gold,discipline=track-sprint;rank=1,10.0
uci_track_world_championships_2003_track-sprint_women,athlete_Natallia_Tsylinskaya_BLR,2,silver,discipline=track-sprint;rank=2,7.0
uci_track_world_championships_2003_track-sprint_women,athlete_Nancy_Contreras_MEX,3,bronze,discipline=track-sprint;rank=3,5.0
uci_track_world_championships_2003_track-team-pursuit_men,AUS,1,gold,discipline=track-team-pursuit;rank=1,10.0
uci_track_world_championships_2003_track-team-pursuit_men,GBR,2,silver,discipline=track-team-pursuit;rank=2,7.0
uci_track_world_championships_2003_track-team-pursuit_men,FRA,3,bronze,discipline=track-team-pursuit;rank=3,5.0
uci_track_world_championships_2003_track-team-sprint_men,DEU,1,gold,discipline=track-team-sprint;rank=1,10.0
uci_track_world_championships_2003_track-team-sprint_men,FRA,2,silver,discipline=track-team-sprint;rank=2,7.0
uci_track_world_championships_2003_track-team-sprint_men,GBR,3,bronze,discipline=track-team-sprint;rank=3,5.0
uci_track_world_championships_2003_track-time-trial-1km_men,athlete_Stefan_Nimke_DEU,1,gold,discipline=track-time-trial-1km;rank=1,10.0
uci_track_world_championships_2003_track-time-trial-1km_men,athlete_Shane_Kelly_AUS,2,silver,discipline=track-time-trial-1km;rank=2,7.0
uci_track_world_championships_2003_track-time-trial-1km_men,athlete_Arnaud_Tournant_FRA,3,bronze,discipline=track-time-trial-1km;rank=3,5.0
uci_track_world_championships_2003_track-time-trial-500m_women,athlete_Natallia_Tsylinskaya_BLR,1,gold,discipline=track-time-trial-500m;rank=1,10.0
uci_track_world_championships_2003_track-time-trial-500m_women,athlete_Nancy_Contreras_MEX,2,silver,discipline=track-time-trial-500m;rank=2,7.0
uci_track_world_championships_2003_track-time-trial-500m_women,athlete_Jiang_Cuihua_CHN,3,bronze,discipline=track-time-trial-500m;rank=3,5.0
uci_track_world_championships_2004_track-individual-pursuit_men,athlete_Sergi_Escobar_ESP,1,gold,discipline=track-individual-pursuit;rank=1,10.0
uci_track_world_championships_2004_track-individual-pursuit_men,athlete_Rob_Hayles_GBR,2,silver,discipline=track-individual-pursuit;rank=2,7.0
