ranking_code,comp_type,effective_date,last_updated,rank_type,country_name,country_code_source,source_rank,matches,points,rating
t20,t20,2018-12-22,2024-04-03T11:40+05:30,t20-team,Zimbabwe,ZIM,12.0,0,0,55
t20,t20,2018-12-22,2024-04-03T11:40+05:30,t20-team,United Arab Emirates,UAE,13.0,0,0,50
t20,t20,2018-12-22,2024-04-03T11:40+05:30,t20-team,Netherlands,NED,14.0,0,0,50
t20,t20,2018-12-22,2024-04-03T11:40+05:30,t20-team,Hong Kong,HK,15.0,0,0,42
t20,t20,2018-12-22,2024-04-03T11:40+05:30,t20-team,Oman,OMN,16.0,0,0,39
t20,t20,2018-12-22,2024-04-03T11:40+05:30,t20-team,Ireland,IRE,17.0,0,0,34
t20,t20,2018-12-22,2024-04-03T11:40+05:30,t20-team,Nepal,NEP,18.0,0,0,26
t20,t20,2019-12-11,2024-04-03T11:48+05:30,t20-team,Pakistan,PAK,1.0,31,8366,270
t20,t20,2019-12-11,2024-04-03T11:48+05:30,t20-team,Australia,AUS,2.0,26,6986,269
t20,t20,2019-12-11,2024-04-03T11:48+05:30,t20-team,England,ENG,3.0,21,5568,265
t20,t20,2019-12-11,2024-04-03T11:48+05:30,t20-team,South Africa,SA,4.0,18,4720,262
t20,t20,2019-12-11,2024-04-03T11:48+05:30,t20-team,India,IND,5.0,39,10071,258
t20,t20,2019-12-11,2024-04-03T11:48+05:30,t20-team,New Zealand,NZ,6.0,24,6056,252
t20,t20,2019-12-11,2024-04-03T11:48+05:30,t20-team,Sri Lanka,SL,7.0,27,6413,238
t20,t20,2019-12-11,2024-04-03T11:48+05:30,t20-team,Afghanistan,AFG,8.0,23,5422,236
t20,t20,2019-12-11,2024-04-03T11:48+05:30,t20-team,Bangladesh,BAN,9.0,23,5212,227
t20,t20,2019-12-11,2024-04-03T11:48+05:30,t20-team,West Indies,WI,10.0,30,6757,225
t20,t20,2019-12-11,2024-04-03T11:48+05:30,t20-team,Zimbabwe,ZIM,11.0,21,4082,194
t20,t20,2019-12-11,2024-04-03T11:48+05:30,t20-team,Nepal,NEP,12.0,24,4602,192
t20,t20,2019-12-11,2024-04-03T11:48+05:30,t20-team,Scotland,SCO,13.0,23,4310,187
t20,t20,2019-12-11,2024-04-03T11:48+05:30,t20-team,Ireland,IRE,14.0,36,6630,184
t20,t20,2019-12-11,2024-04-03T11:48+05:30,t20-team,United Arab Emirates,UAE,15.0,26,4781,184
t20,t20,2019-12-11,2024-04-03T11:48+05:30,t20-team,Netherlands,NED,16.0,31,5547,179
t20,t20,2019-12-11,2024-04-03T11:48+05:30,t20-team,Oman,OMN,17.0,18,3187,177
t20,t20,2019-12-11,2024-04-03T11:48+05:30,t20-team,Papua New Guinea,PNG,18.0,30,5277,176
t20,t20,2019-12-11,2024-04-03T11:48+05:30,t20-team,Namibia,NAM,19.0,25,3829,153
t20,t20,2019-12-11,2024-04-03T11:48+05:30,t20-team,Hong Kong,HK,20.0,19,2726,143
t20,t20,2019-12-11,2024-04-03T11:48+05:30,t20-team,Singapore,SIN,21.0,22,2954,134
t20,t20,2019-12-11,2024-04-03T11:48+05:30,t20-team,Qatar,QAT,22.0,21,2749,131
t20,t20,2019-12-11,2024-04-03T11:48+05:30,t20-team,Canada,CAN,23.0,19,2399,126
t20,t20,2019-12-11,2024-04-03T11:48+05:30,t20-team,Saudi Arabia,SDA,24.0,11,1331,121
t20,t20,2019-12-11,2024-04-03T11:48+05:30,t20-team,Jersey,JSY,25.0,25,2848,114
t20,t20,2019-12-11,2024-04-03T11:48+05:30,t20-team,Italy,ITA,26.0,12,1326,110
t20,t20,2019-12-11,2024-04-03T11:48+05:30,t20-team,Kenya,KEN,27.0,18,1952,108
t20,t20,2019-12-11,2024-04-03T11:48+05:30,t20-team,Kuwait,KUW,28.0,13,1354,104
t20,t20,2019-12-11,2024-04-03T11:48+05:30,t20-team,Denmark,DEN,29.0,14,1438,103
t20,t20,2019-12-11,2024-04-03T11:48+05:30,t20-team,Bermuda,BDA,30.0,13,1202,92
t20,t20,2019-12-11,2024-04-03T11:48+05:30,t20-team,Germany,GER,31.0,18,1527,85
t20,t20,2019-12-11,2024-04-03T11:48+05:30,t20-team,USA,USA,32.0,15,1208,81
t20,t20,2019-12-11,2024-04-03T11:48+05:30,t20-team,Botswana,BOT,33.0,19,1494,79
t20,t20,2019-12-11,2024-04-03T11:48+05:30,t20-team,Ghana,GHA,34.0,10,773,77
t20,t20,2019-12-11,2024-04-03T11:48+05:30,t20-team,Uganda,UGN,35.0,14,1069,76
t20,t20,2019-12-11,2024-04-03T11:48+05:30,t20-team,Norway,NOR,36.0,10,709,71
t20,t20,2019-12-11,2024-04-03T11:48+05:30,t20-team,Guernsey,GSY,37.0,16,1127,70
t20,t20,2019-12-11,2024-04-03T11:48+05:30,t20-team,Austria,AUT,38.0,11,772,70
t20,t20,2019-12-11,2024-04-03T11:48+05:30,t20-team,Malaysia,MAS,39.0,26,1772,68
t20,t20,2019-12-11,2024-04-03T11:48+05:30,t20-team,Nigeria,NGR,40.0,16,1058,66
t20,t20,2019-12-11,2024-04-03T11:48+05:30,t20-team,Romania,ROM,41.0,8,495,62
t20,t20,2019-12-11,2024-04-03T11:48+05:30,t20-team,Sweden,SWE,42.0,8,465,58
t20,t20,2019-12-11,2024-04-03T11:48+05:30,t20-team,Tanzania,TAN,43.0,6,334,56
t20,t20,2019-12-11,2024-04-03T11:48+05:30,t20-team,Spain,ESP,44.0,16,873,55
t20,t20,2019-12-11,2024-04-03T11:48+05:30,t20-team,Cayman Islands,CAY,45.0,8,430,54
t20,t20,2019-12-11,2024-04-03T11:48+05:30,t20-team,Philippines,PHI,46.0,9,433,48
t20,t20,2019-12-11,2024-04-03T11:48+05:30,t20-team,Argentina,ARG,47.0,17,771,45
t20,t20,2019-12-11,2024-04-03T11:48+05:30,t20-team,France,FRA,48.0,6,267,44
t20,t20,2019-12-11,2024-04-03T11:48+05:30,t20-team,Vanuatu,VUT,49.0,20,869,43
t20,t20,2019-12-11,2024-04-03T11:48+05:30,t20-team,Belize,BIZ,50.0,9,377,42
t20,t20,2019-12-11,2024-04-03T11:48+05:30,t20-team,Luxembourg,LUX,51.0,10,394,39
t20,t20,2019-12-11,2024-04-03T11:48+05:30,t20-team,Bahrain,BRN,52.0,7,261,37
t20,t20,2019-12-11,2024-04-03T11:48+05:30,t20-team,Peru,PER,53.0,13,458,35
t20,t20,2019-12-11,2024-04-03T11:48+05:30,t20-team,Fiji,FIJ,54.0,6,210,35
t20,t20,2019-12-11,2024-04-03T11:48+05:30,t20-team,Malawi,MAW,55.0,18,624,35
t20,t20,2019-12-11,2024-04-03T11:48+05:30,t20-team,Panama,PAN,56.0,9,291,32
t20,t20,2019-12-11,2024-04-03T11:48+05:30,t20-team,Belgium,BEL,57.0,9,290,32
t20,t20,2019-12-11,2024-04-03T11:48+05:30,t20-team,Samoa,SAM,58.0,10,318,32
t20,t20,2019-12-11,2024-04-03T11:48+05:30,t20-team,Japan,JPN,59.0,10,317,32
t20,t20,2019-12-11,2024-04-03T11:48+05:30,t20-team,Costa Rica,CRI,60.0,8,252,32
t20,t20,2019-12-11,2024-04-03T11:48+05:30,t20-team,Mexico,MEX,61.0,17,520,31
t20,t20,2019-12-11,2024-04-03T11:48+05:30,t20-team,Hungary,HUN,62.0,6,180,30
t20,t20,2019-12-11,2024-04-03T11:48+05:30,t20-team,Bulgaria,BUL,63.0,8,231,29
t20,t20,2019-12-11,2024-04-03T11:48+05:30,t20-team,Czech Republic,CZE,64.0,17,478,28
t20,t20,2019-12-11,2024-04-03T11:48+05:30,t20-team,Thailand,THA,65.0,14,369,26
t20,t20,2019-12-11,2024-04-03T11:48+05:30,t20-team,Israel,ISR,66.0,7,173,25
t20,t20,2019-12-11,2024-04-03T11:48+05:30,t20-team,Portugal,POR,67.0,9,215,24
t20,t20,2019-12-11,2024-04-03T11:48+05:30,t20-team,Finland,FIN,68.0,13,296,23
t20,t20,2019-12-11,2024-04-03T11:48+05:30,t20-team,Korea,KOR,69.0,10,217,22
t20,t20,2019-12-11,2024-04-03T11:48+05:30,t20-team,Isle of Man,IOM,70.0,7,149,21
t20,t20,2019-12-11,2024-04-03T11:48+05:30,t20-team,Mozambique,MOZ,71.0,18,349,19
t20,t20,2019-12-11,2024-04-03T11:48+05:30,t20-team,Chile,CHL,72.0,14,265,19
t20,t20,2019-12-11,2024-04-03T11:48+05:30,t20-team,Bhutan,BHU,73.0,10,153,15
t20,t20,2019-12-11,2024-04-03T11:48+05:30,t20-team,Maldives,MDV,74.0,14,189,14
t20,t20,2019-12-11,2024-04-03T11:48+05:30,t20-team,Sierra Leone,SRL,75.0,5,61,12
t20,t20,2019-12-11,2024-04-03T11:48+05:30,t20-team,Brazil,BRA,76.0,13,143,11
t20,t20,2019-12-11,2024-04-03T11:48+05:30,t20-team,St.Helena,NULL,77.0,12,109,9
t20,t20,2019-12-11,2024-04-03T11:48+05:30,t20-team,Malta,MAL,78.0,13,108,8
t20,t20,2019-12-11,2024-04-03T11:48+05:30,t20-team,Myanmar,MMR,79.0,9,23,3
t20,t20,2019-12-11,2024-04-03T11:48+05:30,t20-team,Indonesia,INA,80.0,7,3,0
t20,t20,2020-12-22,2024-04-03T12:02+05:30,t20-team,England,ENG,1.0,25,6877,275
t20,t20,2020-12-22,2024-04-03T12:02+05:30,t20-team,Australia,AUS,2.0,25,6800,272
t20,t20,2020-12-22,2024-04-03T12:02+05:30,t20-team,India,IND,3.0,38,10186,268
t20,t20,2020-12-22,2024-04-03T12:02+05:30,t20-team,Pakistan,PAK,4.0,29,7516,259
t20,t20,2020-12-22,2024-04-03T12:02+05:30,t20-team,South Africa,SA,5.0,20,5047,252
t20,t20,2020-12-22,2024-04-03T12:02+05:30,t20-team,New Zealand,NZ,6.0,28,6952,248
t20,t20,2020-12-22,2024-04-03T12:02+05:30,t20-team,Sri Lanka,SL,7.0,23,5293,230
t20,t20,2020-12-22,2024-04-03T12:02+05:30,t20-team,Bangladesh,BAN,8.0,20,4583,229
t20,t20,2020-12-22,2024-04-03T12:02+05:30,t20-team,Afghanistan,AFG,9.0,17,3882,228
t20,t20,2020-12-22,2024-04-03T12:02+05:30,t20-team,West Indies,WI,10.0,26,5885,226
t20,t20,2020-12-22,2024-04-03T12:02+05:30,t20-team,Ireland,IRE,11.0,29,5513,190
t20,t20,2020-12-22,2024-04-03T12:02+05:30,t20-team,Zimbabwe,ZIM,12.0,21,3984,190
t20,t20,2020-12-22,2024-04-03T12:02+05:30,t20-team,United Arab Emirates,UAE,13.0,23,4288,186
t20,t20,2020-12-22,2024-04-03T12:02+05:30,t20-team,Scotland,SCO,14.0,17,3096,182
t20,t20,2020-12-22,2024-04-03T12:02+05:30,t20-team,Nepal,NEP,15.0,23,4148,180
t20,t20,2020-12-22,2024-04-03T12:02+05:30,t20-team,Papua New Guinea,PNG,16.0,21,3769,179
t20,t20,2020-12-22,2024-04-03T12:02+05:30,t20-team,Netherlands,NED,17.0,26,4618,178
t20,t20,2020-12-22,2024-04-03T12:02+05:30,t20-team,Oman,OMN,18.0,18,3169,176
t20,t20,2020-12-22,2024-04-03T12:02+05:30,t20-team,Namibia,NAM,19.0,19,2980,157
t20,t20,2020-12-22,2024-04-03T12:02+05:30,t20-team,Singapore,SIN,20.0,20,2835,142
t20,t20,2020-12-22,2024-04-03T12:02+05:30,t20-team,Canada,CAN,21.0,15,1956,130
t20,t20,2020-12-22,2024-04-03T12:02+05:30,t20-team,Qatar,QAT,22.0,23,2982,130
t20,t20,2020-12-22,2024-04-03T12:02+05:30,t20-team,Hong Kong,HK,23.0,23,2727,119
t20,t20,2020-12-22,2024-04-03T12:02+05:30,t20-team,Kenya,KEN,24.0,12,1389,116
t20,t20,2020-12-22,2024-04-03T12:02+05:30,t20-team,Jersey,JSY,25.0,21,2423,115
t20,t20,2020-12-22,2024-04-03T12:02+05:30,t20-team,Kuwait,KUW,26.0,16,1765,110
t20,t20,2020-12-22,2024-04-03T12:02+05:30,t20-team,Italy,ITA,27.0,10,1100,110
t20,t20,2020-12-22,2024-04-03T12:02+05:30,t20-team,Saudi Arabia,SDA,28.0,9,965,107
t20,t20,2020-12-22,2024-04-03T12:02+05:30,t20-team,Denmark,DEN,29.0,10,975,98
t20,t20,2020-12-22,2024-04-03T12:02+05:30,t20-team,Bermuda,BDA,30.0,13,1202,92
t20,t20,2020-12-22,2024-04-03T12:02+05:30,t20-team,Uganda,UGN,31.0,11,985,90
t20,t20,2020-12-22,2024-04-03T12:02+05:30,t20-team,Malaysia,MAS,32.0,29,2557,88
t20,t20,2020-12-22,2024-04-03T12:02+05:30,t20-team,Germany,GER,33.0,15,1304,87
t20,t20,2020-12-22,2024-04-03T12:02+05:30,t20-team,USA,USA,34.0,11,868,79
t20,t20,2020-12-22,2024-04-03T12:02+05:30,t20-team,Ghana,GHA,35.0,10,773,77
t20,t20,2020-12-22,2024-04-03T12:02+05:30,t20-team,Guernsey,GSY,36.0,13,935,72
t20,t20,2020-12-22,2024-04-03T12:02+05:30,t20-team,Botswana,BOT,37.0,13,934,72
t20,t20,2020-12-22,2024-04-03T12:02+05:30,t20-team,Austria,AUT,38.0,8,553,69
t20,t20,2020-12-22,2024-04-03T12:02+05:30,t20-team,Nigeria,NGR,39.0,16,1064,66
t20,t20,2020-12-22,2024-04-03T12:02+05:30,t20-team,Norway,NOR,40.0,8,499,62
t20,t20,2020-12-22,2024-04-03T12:02+05:30,t20-team,Romania,ROM,41.0,10,602,60
t20,t20,2020-12-22,2024-04-03T12:02+05:30,t20-team,Spain,ESP,42.0,13,766,59
t20,t20,2020-12-22,2024-04-03T12:02+05:30,t20-team,Sweden,SWE,43.0,3,168,56
t20,t20,2020-12-22,2024-04-03T12:02+05:30,t20-team,Tanzania,TAN,44.0,3,167,56
t20,t20,2020-12-22,2024-04-03T12:02+05:30,t20-team,Cayman Islands,CAY,45.0,8,430,54
t20,t20,2020-12-22,2024-04-03T12:02+05:30,t20-team,Argentina,ARG,46.0,12,610,51
t20,t20,2020-12-22,2024-04-03T12:02+05:30,t20-team,Belgium,BEL,47.0,10,499,50
t20,t20,2020-12-22,2024-04-03T12:02+05:30,t20-team,Philippines,PHI,48.0,5,241,48
t20,t20,2020-12-22,2024-04-03T12:02+05:30,t20-team,Bahrain,BRN,49.0,9,424,47
t20,t20,2020-12-22,2024-04-03T12:02+05:30,t20-team,Vanuatu,VUT,50.0,15,704,47
t20,t20,2020-12-22,2024-04-03T12:02+05:30,t20-team,Belize,BIZ,51.0,5,209,42
t20,t20,2020-12-22,2024-04-03T12:02+05:30,t20-team,Hungary,HUN,52.0,4,162,40
t20,t20,2020-12-22,2024-04-03T12:02+05:30,t20-team,Malawi,MAW,53.0,12,476,40
t20,t20,2020-12-22,2024-04-03T12:02+05:30,t20-team,Fiji,FIJ,54.0,3,105,35
t20,t20,2020-12-22,2024-04-03T12:02+05:30,t20-team,Peru,PER,55.0,9,294,33
t20,t20,2020-12-22,2024-04-03T12:02+05:30,t20-team,Panama,PAN,56.0,5,162,32
t20,t20,2020-12-22,2024-04-03T12:02+05:30,t20-team,Costa Rica,CRI,57.0,4,126,32
t20,t20,2020-12-22,2024-04-03T12:02+05:30,t20-team,Japan,JPN,58.0,4,126,32
t20,t20,2020-12-22,2024-04-03T12:02+05:30,t20-team,Samoa,SAM,59.0,7,216,31
t20,t20,2020-12-22,2024-04-03T12:02+05:30,t20-team,Czech Republic,CZE,60.0,16,478,30
t20,t20,2020-12-22,2024-04-03T12:02+05:30,t20-team,Mexico,MEX,61.0,11,320,29
t20,t20,2020-12-22,2024-04-03T12:02+05:30,t20-team,Luxembourg,LUX,62.0,12,301,25
t20,t20,2020-12-22,2024-04-03T12:02+05:30,t20-team,Portugal,POR,63.0,7,173,25
t20,t20,2020-12-22,2024-04-03T12:02+05:30,t20-team,Finland,FIN,64.0,9,204,23
t20,t20,2020-12-22,2024-04-03T12:02+05:30,t20-team,Bulgaria,BUL,65.0,11,240,22
t20,t20,2020-12-22,2024-04-03T12:02+05:30,t20-team,Thailand,THA,66.0,14,297,21
t20,t20,2020-12-22,2024-04-03T12:02+05:30,t20-team,Isle of Man,IOM,67.0,4,79,20
t20,t20,2020-12-22,2024-04-03T12:02+05:30,t20-team,Korea,KOR,68.0,4,78,20
t20,t20,2020-12-22,2024-04-03T12:02+05:30,t20-team,Malta,MAL,69.0,10,166,17
t20,t20,2020-12-22,2024-04-03T12:02+05:30,t20-team,Mozambique,MOZ,70.0,12,173,14
t20,t20,2020-12-22,2024-04-03T12:02+05:30,t20-team,Brazil,BRA,71.0,9,123,14
t20,t20,2020-12-22,2024-04-03T12:02+05:30,t20-team,Bhutan,BHU,72.0,7,88,13
t20,t20,2020-12-22,2024-04-03T12:02+05:30,t20-team,Sierra Leone,SRL,73.0,5,61,12
t20,t20,2020-12-22,2024-04-03T12:02+05:30,t20-team,Maldives,MDV,74.0,14,138,10
t20,t20,2020-12-22,2024-04-03T12:02+05:30,t20-team,Chile,CHL,75.0,9,85,9
t20,t20,2020-12-22,2024-04-03T12:02+05:30,t20-team,St.Helena,NULL,76.0,6,55,9
t20,t20,2020-12-22,2024-04-03T12:02+05:30,t20-team,Indonesia,INA,77.0,4,19,5
t20,t20,2020-12-22,2024-04-03T12:02+05:30,t20-team,Myanmar,MMR,78.0,6,23,4
t20,t20,2021-12-23,2024-04-03T12:15+05:30,t20-team,England,ENG,1.0,34,9354,275
t20,t20,2021-12-23,2024-04-03T12:15+05:30,t20-team,India,IND,2.0,36,9627,267
t20,t20,2021-12-23,2024-04-03T12:15+05:30,t20-team,Pakistan,PAK,3.0,46,12225,266
t20,t20,2021-12-23,2024-04-03T12:15+05:30,t20-team,New Zealand,NZ,4.0,38,9707,255
t20,t20,2021-12-23,2024-04-03T12:15+05:30,t20-team,South Africa,SA,5.0,35,8858,253
t20,t20,2021-12-23,2024-04-03T12:15+05:30,t20-team,Australia,AUS,6.0,40,9927,248
t20,t20,2021-12-23,2024-04-03T12:15+05:30,t20-team,Afghanistan,AFG,7.0,17,3951,232
t20,t20,2021-12-23,2024-04-03T12:15+05:30,t20-team,Sri Lanka,SL,8.0,30,6950,232
t20,t20,2021-12-23,2024-04-03T12:15+05:30,t20-team,Bangladesh,BAN,9.0,37,8529,231
t20,t20,2021-12-23,2024-04-03T12:15+05:30,t20-team,West Indies,WI,10.0,37,8519,230
t20,t20,2021-12-23,2024-04-03T12:15+05:30,t20-team,Zimbabwe,ZIM,11.0,30,5751,192
t20,t20,2021-12-23,2024-04-03T12:15+05:30,t20-team,Nepal,NEP,12.0,19,3556,187
t20,t20,2021-12-23,2024-04-03T12:15+05:30,t20-team,Scotland,SCO,13.0,24,4447,185
t20,t20,2021-12-23,2024-04-03T12:15+05:30,t20-team,United Arab Emirates,UAE,14.0,15,2750,183
t20,t20,2021-12-23,2024-04-03T12:15+05:30,t20-team,Ireland,IRE,15.0,34,6227,183
t20,t20,2021-12-23,2024-04-03T12:15+05:30,t20-team,Namibia,NAM,16.0,25,4435,177
t20,t20,2021-12-23,2024-04-03T12:15+05:30,t20-team,Oman,OMN,17.0,13,2260,174
t20,t20,2021-12-23,2024-04-03T12:15+05:30,t20-team,Netherlands,NED,18.0,23,3922,171
t20,t20,2021-12-23,2024-04-03T12:15+05:30,t20-team,Papua New Guinea,PNG,19.0,19,3166,167
t20,t20,2021-12-23,2024-04-03T12:15+05:30,t20-team,Singapore,SIN,20.0,12,1678,140
t20,t20,2021-12-23,2024-04-03T12:15+05:30,t20-team,Qatar,QAT,21.0,15,1917,128
t20,t20,2021-12-23,2024-04-03T12:15+05:30,t20-team,Canada,CAN,22.0,16,1976,124
t20,t20,2021-12-23,2024-04-03T12:15+05:30,t20-team,Jersey,JSY,23.0,19,2333,123
t20,t20,2021-12-23,2024-04-03T12:15+05:30,t20-team,Hong Kong,HK,24.0,13,1572,121
t20,t20,2021-12-23,2024-04-03T12:15+05:30,t20-team,Uganda,UGN,25.0,28,2948,105
t20,t20,2021-12-23,2024-04-03T12:15+05:30,t20-team,Italy,ITA,26.0,12,1245,104
t20,t20,2021-12-23,2024-04-03T12:15+05:30,t20-team,Kuwait,KUW,27.0,12,1241,103
t20,t20,2021-12-23,2024-04-03T12:15+05:30,t20-team,USA,USA,28.0,16,1644,103
t20,t20,2021-12-23,2024-04-03T12:15+05:30,t20-team,Saudi Arabia,SDA,29.0,8,801,100
t20,t20,2021-12-23,2024-04-03T12:15+05:30,t20-team,Kenya,KEN,30.0,20,1988,99
t20,t20,2021-12-23,2024-04-03T12:15+05:30,t20-team,Bermuda,BDA,31.0,12,1056,88
t20,t20,2021-12-23,2024-04-03T12:15+05:30,t20-team,Malaysia,MAS,32.0,20,1723,86
t20,t20,2021-12-23,2024-04-03T12:15+05:30,t20-team,Germany,GER,33.0,23,1972,86
t20,t20,2021-12-23,2024-04-03T12:15+05:30,t20-team,Bahrain,BRN,34.0,8,675,84
t20,t20,2021-12-23,2024-04-03T12:15+05:30,t20-team,Tanzania,TAN,35.0,13,1062,82
t20,t20,2021-12-23,2024-04-03T12:15+05:30,t20-team,Denmark,DEN,36.0,15,1160,77
t20,t20,2021-12-23,2024-04-03T12:15+05:30,t20-team,Botswana,BOT,37.0,14,1070,76
t20,t20,2021-12-23,2024-04-03T12:15+05:30,t20-team,Guernsey,GSY,38.0,9,645,72
t20,t20,2021-12-23,2024-04-03T12:15+05:30,t20-team,Spain,ESP,39.0,11,768,70
t20,t20,2021-12-23,2024-04-03T12:15+05:30,t20-team,Romania,ROM,40.0,17,1163,68
t20,t20,2021-12-23,2024-04-03T12:15+05:30,t20-team,Norway,NOR,41.0,10,667,67
t20,t20,2021-12-23,2024-04-03T12:15+05:30,t20-team,Nigeria,NGR,42.0,23,1487,65
t20,t20,2021-12-23,2024-04-03T12:15+05:30,t20-team,Austria,AUT,43.0,13,756,58
t20,t20,2021-12-23,2024-04-03T12:15+05:30,t20-team,Belgium,BEL,44.0,17,955,56
t20,t20,2021-12-23,2024-04-03T12:15+05:30,t20-team,Sweden,SWE,45.0,10,536,54
t20,t20,2021-12-23,2024-04-03T12:15+05:30,t20-team,Philippines,PHI,46.0,5,241,48
t20,t20,2021-12-23,2024-04-03T12:15+05:30,t20-team,France,FRA,47.0,7,333,48
t20,t20,2021-12-23,2024-04-03T12:15+05:30,t20-team,Mexico,MEX,48.0,7,313,45
t20,t20,2021-12-23,2024-04-03T12:15+05:30,t20-team,Cayman Islands,CAY,49.0,3,132,44
t20,t20,2021-12-23,2024-04-03T12:15+05:30,t20-team,Vanuatu,VUT,50.0,10,435,44
t20,t20,2021-12-23,2024-04-03T12:15+05:30,t20-team,Portugal,POR,51.0,9,387,43
t20,t20,2021-12-23,2024-04-03T12:15+05:30,t20-team,Ghana,GHA,52.0,13,541,42
t20,t20,2021-12-23,2024-04-03T12:15+05:30,t20-team,Isle of Man,IOM,53.0,8,329,41
t20,t20,2021-12-23,2024-04-03T12:15+05:30,t20-team,Luxembourg,LUX,54.0,16,613,38
t20,t20,2021-12-23,2024-04-03T12:15+05:30,t20-team,Argentina,ARG,55.0,11,416,38
t20,t20,2021-12-23,2024-04-03T12:15+05:30,t20-team,Bahamas,BAH,56.0,6,223,37
t20,t20,2021-12-23,2024-04-03T12:15+05:30,t20-team,Malawi,MAW,57.0,15,556,37
t20,t20,2021-12-23,2024-04-03T12:15+05:30,t20-team,Peru,PER,58.0,5,179,36
t20,t20,2021-12-23,2024-04-03T12:15+05:30,t20-team,Fiji,FIJ,59.0,3,105,35
t20,t20,2021-12-23,2024-04-03T12:15+05:30,t20-team,Finland,FIN,60.0,9,313,35
t20,t20,2021-12-23,2024-04-03T12:15+05:30,t20-team,Sierra Leone,SRL,61.0,10,331,33
t20,t20,2021-12-23,2024-04-03T12:15+05:30,t20-team,Hungary,HUN,62.0,5,165,33
t20,t20,2021-12-23,2024-04-03T12:15+05:30,t20-team,Samoa,SAM,63.0,5,159,32
t20,t20,2021-12-23,2024-04-03T12:15+05:30,t20-team,Costa Rica,CRI,64.0,4,126,32
t20,t20,2021-12-23,2024-04-03T12:15+05:30,t20-team,Japan,JPN,65.0,4,126,32
t20,t20,2021-12-23,2024-04-03T12:15+05:30,t20-team,Belize,BIZ,66.0,11,341,31
t20,t20,2021-12-23,2024-04-03T12:15+05:30,t20-team,Malta,MAL,67.0,25,766,31
t20,t20,2021-12-23,2024-04-03T12:15+05:30,t20-team,Panama,PAN,68.0,11,287,26
t20,t20,2021-12-23,2024-04-03T12:15+05:30,t20-team,Thailand,THA,69.0,7,175,25
t20,t20,2021-12-23,2024-04-03T12:15+05:30,t20-team,Cyprus,CYP,70.0,9,210,23
t20,t20,2021-12-23,2024-04-03T12:15+05:30,t20-team,Czech Republic,CZE,71.0,19,396,21
t20,t20,2021-12-23,2024-04-03T12:15+05:30,t20-team,Korea,KOR,72.0,4,78,20
t20,t20,2021-12-23,2024-04-03T12:15+05:30,t20-team,Greece,GRE,73.0,5,94,19
t20,t20,2021-12-23,2024-04-03T12:15+05:30,t20-team,Mozambique,MOZ,74.0,13,214,16
t20,t20,2021-12-23,2024-04-03T12:15+05:30,t20-team,Rwanda,RWA,75.0,14,206,15
t20,t20,2021-12-23,2024-04-03T12:15+05:30,t20-team,Bhutan,BHU,76.0,4,47,12
t20,t20,2021-12-23,2024-04-03T12:15+05:30,t20-team,Bulgaria,BUL,77.0,20,221,11
t20,t20,2021-12-23,2024-04-03T12:15+05:30,t20-team,St.Helena,NULL,78.0,6,55,9
t20,t20,2021-12-23,2024-04-03T12:15+05:30,t20-team,Seychelles,SEY,79.0,6,54,9
t20,t20,2021-12-23,2024-04-03T12:15+05:30,t20-team,Brazil,BRA,80.0,5,39,8
t20,t20,2021-12-23,2024-04-03T12:15+05:30,t20-team,Maldives,MDV,81.0,11,55,5
t20,t20,2021-12-23,2024-04-03T12:15+05:30,t20-team,Gibraltar,GIB,82.0,14,55,4
t20,t20,2021-12-23,2024-04-03T12:15+05:30,t20-team,Chile,CHL,83.0,5,19,4
t20,t20,2021-12-23,2024-04-03T12:15+05:30,t20-team,Myanmar,MMR,84.0,3,1,0
t20,t20,2022-12-09,2024-04-03T12:28+05:30,t20-team,India,IND,1.0,63,16881,268
t20,t20,2022-12-09,2024-04-03T12:28+05:30,t20-team,England,ENG,2.0,49,13029,266
t20,t20,2022-12-09,2024-04-03T12:28+05:30,t20-team,Pakistan,PAK,3.0,55,14168,258
t20,t20,2022-12-09,2024-04-03T12:28+05:30,t20-team,South Africa,SA,4.0,41,10510,256
t20,t20,2022-12-09,2024-04-03T12:28+05:30,t20-team,New Zealand,NZ,5.0,50,12621,252
t20,t20,2022-12-09,2024-04-03T12:28+05:30,t20-team,Australia,AUS,6.0,47,11784,251
t20,t20,2022-12-09,2024-04-03T12:28+05:30,t20-team,West Indies,WI,7.0,51,12039,236
t20,t20,2022-12-09,2024-04-03T12:28+05:30,t20-team,Sri Lanka,SL,8.0,50,11732,235
t20,t20,2022-12-09,2024-04-03T12:28+05:30,t20-team,Bangladesh,BAN,9.0,51,11328,222
t20,t20,2022-12-09,2024-04-03T12:28+05:30,t20-team,Afghanistan,AFG,10.0,30,6512,217
t20,t20,2022-12-09,2024-04-03T12:28+05:30,t20-team,Zimbabwe,ZIM,11.0,46,8976,195
t20,t20,2022-12-09,2024-04-03T12:28+05:30,t20-team,Ireland,IRE,12.0,54,10282,190
t20,t20,2022-12-09,2024-04-03T12:28+05:30,t20-team,United Arab Emirates,UAE,13.0,29,5298,183
t20,t20,2022-12-09,2024-04-03T12:28+05:30,t20-team,Namibia,NAM,14.0,32,5846,183
t20,t20,2022-12-09,2024-04-03T12:28+05:30,t20-team,Scotland,SCO,15.0,24,4373,182
