year,event_date,gender,discipline_name,rank,medal,participant_type,athlete_name,country_name,country_code,performance
2013,2013-12-31,men,Hammer throw,1,gold,athlete,Paweł Fajdek,Poland,POL,"81.97 WL , PB"
2013,2013-12-31,men,Hammer throw,2,silver,athlete,Krisztián Pars,Hungary,HUN,80.30
2013,2013-12-31,men,Hammer throw,3,bronze,athlete,Lukáš Melich,Czech Republic,CZE,79.36
2013,2013-12-31,men,High jump,1,gold,athlete,Bohdan Bondarenko,Ukraine,UKR,"2.41 WL , CR , = NR"
2013,2013-12-31,men,High jump,2,silver,athlete,Mutaz Essa Barshim,Qatar,QAT,2.38
2013,2013-12-31,men,High jump,3,bronze,athlete,Derek Drouin,Canada,CAN,2.38 NR
2013,2013-12-31,men,Javelin throw,1,gold,athlete,Vítězslav Veselý,Czech Republic,CZE,87.17
2013,2013-12-31,men,Javelin throw,2,silver,athlete,Tero Pitkämäki,Finland,FIN,87.07
2013,2013-12-31,men,Long jump,2,silver,athlete,Ignisious Gaisah,Netherlands,NLD,8.29 NR
2013,2013-12-31,men,Long jump,3,bronze,athlete,Luis Rivera,Mexico,MEX,8.27
2013,2013-12-31,men,Marathon,1,gold,athlete,Stephen Kiprotich,Uganda,UGA,2:09:51
2013,2013-12-31,men,Marathon,2,silver,athlete,Lelisa Desisa,Ethiopia,ETH,2:10:12
2013,2013-12-31,men,Marathon,3,bronze,athlete,Tadese Tola,Ethiopia,ETH,2:10:23
2013,2013-12-31,men,Pole vault,1,gold,athlete,Raphael Holzdeppe,Germany,DEU,5.89
2013,2013-12-31,men,Pole vault,2,silver,athlete,Renaud Lavillenie,France,FRA,5.89
2013,2013-12-31,men,Pole vault,3,bronze,athlete,Björn Otto,Germany,DEU,5.82
2013,2013-12-31,men,Shot put,1,gold,athlete,David Storl,Germany,DEU,21.73 SB
2013,2013-12-31,men,Shot put,2,silver,athlete,Ryan Whiting,United States,USA,21.57
2013,2013-12-31,men,Shot put,3,bronze,athlete,Dylan Armstrong,Canada,CAN,21.34 SB
2013,2013-12-31,men,Triple jump,1,gold,athlete,Teddy Tamgho,France,FRA,"18.04 WL , NR"
2013,2013-12-31,men,Triple jump,2,silver,athlete,Pedro Pablo Pichardo,Cuba,CUB,17.68
2013,2013-12-31,men,Triple jump,3,bronze,athlete,Will Claye,United States,USA,17.52 SB
2013,2013-12-31,women,"10,000 metres",1,gold,athlete,Tirunesh Dibaba,Ethiopia,ETH,30:43.35
2013,2013-12-31,women,"10,000 metres",2,silver,athlete,Gladys Cherono,Kenya,KEN,30:45.17
2013,2013-12-31,women,"10,000 metres",3,bronze,athlete,Belaynesh Oljira,Ethiopia,ETH,30:46.98
2013,2013-12-31,women,100 metres,1,gold,athlete,Shelly-Ann Fraser-Pryce,Jamaica,JAM,10.71 WL
2013,2013-12-31,women,100 metres,3,bronze,athlete,Carmelita Jeter,United States,USA,10.94
2013,2013-12-31,women,100 metres hurdles,1,gold,athlete,Brianna Rollins,United States,USA,12.44
2013,2013-12-31,women,100 metres hurdles,2,silver,athlete,Sally Pearson,Australia,AUS,12.50 SB
2013,2013-12-31,women,100 metres hurdles,3,bronze,athlete,Tiffany Porter,Great Britain & N.I.,GBR,12.55 PB
2013,2013-12-31,women,1500 metres,1,gold,athlete,Abeba Aregawi,Sweden,SWE,4:02.67
2013,2013-12-31,women,1500 metres,2,silver,athlete,Jennifer Simpson,United States,USA,4:02.99
2013,2013-12-31,women,1500 metres,3,bronze,athlete,Hellen Obiri,Kenya,KEN,4:03.86
2013,2013-12-31,women,20 kilometres walk,1,gold,athlete,Liu Hong,China,CHN,1:28:10
2013,2013-12-31,women,20 kilometres walk,2,silver,athlete,Sun Huanhuan,China,CHN,1:28:32
2013,2013-12-31,women,20 kilometres walk,3,bronze,athlete,Elisa Rigaudo,Italy,ITA,1:28:41
2013,2013-12-31,women,200 metres,1,gold,athlete,Shelly-Ann Fraser-Pryce,Jamaica,JAM,22.17
2013,2013-12-31,women,200 metres,3,bronze,athlete,Blessing Okagbare,Nigeria,NGA,22.32
2013,2013-12-31,women,3000 metres steeplechase,1,gold,athlete,Milcah Chemos Cheywa,Kenya,KEN,9:11.65 WL
2013,2013-12-31,women,3000 metres steeplechase,2,silver,athlete,Lydiah Chepkurui,Kenya,KEN,9:12.55 PB
2013,2013-12-31,women,3000 metres steeplechase,3,bronze,athlete,Sofia Assefa,Ethiopia,ETH,9:12.84 SB
2013,2013-12-31,women,4 × 100 metres relay,1,gold,team,,Jamaica,JAM,"41.29 WL , CR"
2013,2013-12-31,women,4 × 100 metres relay,2,silver,team,,United States,USA,42.75
2013,2013-12-31,women,4 × 100 metres relay,3,bronze,team,,Great Britain & N.I.,GBR,42.87
2013,2013-12-31,women,4 × 400 metres relay,1,gold,team,,United States,USA,3:20.41 SB
2013,2013-12-31,women,4 × 400 metres relay,2,silver,team,,Great Britain & N.I.,GBR,3:22.61 SB
2013,2013-12-31,women,4 × 400 metres relay,3,bronze,team,,France,FRA,3:24.21
2013,2013-12-31,women,400 metres,1,gold,athlete,Christine Ohuruogu,Great Britain & N.I.,GBR,49.41 NR
2013,2013-12-31,women,400 metres,2,silver,athlete,Amantle Montsho,Botswana,BWA,49.41
2013,2013-12-31,women,400 metres,3,bronze,athlete,Stephenie Ann McPherson,Jamaica,JAM,49.99
2013,2013-12-31,women,400 metres hurdles,1,gold,athlete,Zuzana Hejnová,Czech Republic,CZE,"52.83 WL , NR"
2013,2013-12-31,women,400 metres hurdles,2,silver,athlete,Dalilah Muhammad,United States,USA,54.09
2013,2013-12-31,women,400 metres hurdles,3,bronze,athlete,Lashinda Demus,United States,USA,54.27
2013,2013-12-31,women,5000 metres,1,gold,athlete,Meseret Defar,Ethiopia,ETH,14:50.19
2013,2013-12-31,women,5000 metres,2,silver,athlete,Mercy Cherono,Kenya,KEN,14:51.22
2013,2013-12-31,women,5000 metres,3,bronze,athlete,Almaz Ayana,Ethiopia,ETH,14:51.33
2013,2013-12-31,women,800 metres,1,gold,athlete,Eunice Sum,Kenya,KEN,1:57.38 PB
2013,2013-12-31,women,800 metres,2,silver,athlete,Brenda Martinez,United States,USA,1:57.91 PB
2013,2013-12-31,women,800 metres,3,bronze,athlete,Alysia Montaño,United States,USA,1:57.95
2013,2013-12-31,women,Discus throw,1,gold,athlete,Sandra Perković,Croatia,HRV,67.99
2013,2013-12-31,women,Discus throw,2,silver,athlete,Mélina Robert-Michon,France,FRA,66.28 NR
2013,2013-12-31,women,Discus throw,3,bronze,athlete,Yarelys Barrios,Cuba,CUB,64.96
2013,2013-12-31,women,Hammer throw,1,gold,athlete,Anita Włodarczyk,Poland,POL,78.46 NR
2013,2013-12-31,women,Hammer throw,2,silver,athlete,Zhang Wenxiu,China,CHN,75.58 SB
2013,2013-12-31,women,Hammer throw,3,bronze,athlete,Wang Zheng,China,CHN,74.90 PB
2013,2013-12-31,women,Heptathlon,1,gold,athlete,Hanna Melnychenko,Ukraine,UKR,6586 PB
2013,2013-12-31,women,Heptathlon,2,silver,athlete,Brianne Theisen-Eaton,Canada,CAN,6530 PB
2013,2013-12-31,women,Heptathlon,3,bronze,athlete,Dafne Schippers,Netherlands,NLD,6477 NR
2013,2013-12-31,women,Javelin throw,1,gold,athlete,Christina Obergföll,Germany,DEU,69.05 SB
2013,2013-12-31,women,Javelin throw,2,silver,athlete,Kimberley Mickle,Australia,AUS,66.60 PB
2013,2013-12-31,women,Long jump,1,gold,athlete,Brittney Reese,United States,USA,7.01
2013,2013-12-31,women,Long jump,2,silver,athlete,Blessing Okagbare,Nigeria,NGA,6.99
2013,2013-12-31,women,Long jump,3,bronze,athlete,Ivana Španović,Serbia,SRB,6.82 NR
2013,2013-12-31,women,Marathon,1,gold,athlete,Edna Kiplagat,Kenya,KEN,2:25:44
2013,2013-12-31,women,Marathon,2,silver,athlete,Valeria Straneo,Italy,ITA,2:25:58 SB
2013,2013-12-31,women,Marathon,3,bronze,athlete,Kayoko Fukushi,Japan,JPN,2:27:45
2013,2013-12-31,women,Pole vault,2,silver,athlete,Jenn Suhr,United States,USA,4.82
2013,2013-12-31,women,Pole vault,3,bronze,athlete,Yarisley Silva,Cuba,CUB,4.82
2013,2013-12-31,women,Shot put,1,gold,athlete,Valerie Adams,New Zealand,NZL,20.88
2013,2013-12-31,women,Shot put,2,silver,athlete,Christina Schwanitz,Germany,DEU,20.41 PB
2013,2013-12-31,women,Shot put,3,bronze,athlete,Gong Lijiao,China,CHN,19.95
2013,2013-12-31,women,Triple jump,1,gold,athlete,Caterine Ibargüen,Colombia,COL,14.85 WL
2013,2013-12-31,women,Triple jump,3,bronze,athlete,Olha Saladuha,Ukraine,UKR,14.65
2015,2015-12-31,men,"10,000 metres",1,gold,athlete,Mo Farah,Great Britain & N.I.,GBR,27:01.13
2015,2015-12-31,men,"10,000 metres",2,silver,athlete,Geoffrey Kamworor,Kenya,KEN,27:01.76
2015,2015-12-31,men,"10,000 metres",3,bronze,athlete,Paul Tanui,Kenya,KEN,27:02.83
2015,2015-12-31,men,100 metres,1,gold,athlete,Usain Bolt,Jamaica,JAM,9.79 SB
2015,2015-12-31,men,100 metres,2,silver,athlete,Justin Gatlin,United States,USA,9.80
2015,2015-12-31,men,100 metres,3,bronze,athlete,Trayvon Bromell,United States,USA,9.92
2015,2015-12-31,men,110 metres hurdles,2,silver,athlete,Hansle Parchment,Jamaica,JAM,13.03
2015,2015-12-31,men,110 metres hurdles,3,bronze,athlete,Aries Merritt,United States,USA,13.04
2015,2015-12-31,men,1500 metres,1,gold,athlete,Asbel Kiprop,Kenya,KEN,3:34.40
2015,2015-12-31,men,1500 metres,2,silver,athlete,Elijah Manangoi,Kenya,KEN,3:34.63
2015,2015-12-31,men,1500 metres,3,bronze,athlete,Abdalaati Iguider,Morocco,MAR,3:34.67
2015,2015-12-31,men,20 kilometres walk,1,gold,athlete,Miguel Ángel López,Spain,ESP,1:19:14 PB
2015,2015-12-31,men,20 kilometres walk,2,silver,athlete,Wang Zhen,China,CHN,1:19:29
2015,2015-12-31,men,20 kilometres walk,3,bronze,athlete,Benjamin Thorne,Canada,CAN,1:19:57 NR
2015,2015-12-31,men,200 metres,1,gold,athlete,Usain Bolt,Jamaica,JAM,19.55 WL
2015,2015-12-31,men,200 metres,2,silver,athlete,Justin Gatlin,United States,USA,19.74
2015,2015-12-31,men,200 metres,3,bronze,athlete,Anaso Jobodwana,South Africa,ZAF,19.87 NR
2015,2015-12-31,men,3000 metres steeplechase,1,gold,athlete,Ezekiel Kemboi,Kenya,KEN,8:11.28
2015,2015-12-31,men,3000 metres steeplechase,2,silver,athlete,Conseslus Kipruto,Kenya,KEN,8:12.38
2015,2015-12-31,men,3000 metres steeplechase,3,bronze,athlete,Brimin Kipruto,Kenya,KEN,8:12.54
2015,2015-12-31,men,4 × 100 metres relay,1,gold,team,,Jamaica,JAM,37.36 WL
2015,2015-12-31,men,4 × 100 metres relay,2,silver,team,,China,CHN,38.01
2015,2015-12-31,men,4 × 100 metres relay,3,bronze,team,,Canada,CAN,38.13
2015,2015-12-31,men,4 × 400 metres relay,1,gold,team,,United States,USA,2:57.82 WL
2015,2015-12-31,men,4 × 400 metres relay,2,silver,team,,Trinidad and Tobago,TTO,2:58.20 NR
2015,2015-12-31,men,4 × 400 metres relay,3,bronze,team,,Great Britain & N.I.,GBR,2:58.51
2015,2015-12-31,men,400 metres,1,gold,athlete,Wayde van Niekerk,South Africa,ZAF,43.48 WL AR
2015,2015-12-31,men,400 metres,2,silver,athlete,LaShawn Merritt,United States,USA,43.65 PB
2015,2015-12-31,men,400 metres,3,bronze,athlete,Kirani James,Grenada,GRD,43.78
2015,2015-12-31,men,400 metres hurdles,1,gold,athlete,Nicholas Bett,Kenya,KEN,47.79 WL NR
2015,2015-12-31,men,400 metres hurdles,3,bronze,athlete,Jeffery Gibson,Bahamas,BHS,48.17 NR
2015,2015-12-31,men,50 kilometres walk,1,gold,athlete,Matej Tóth,Slovakia,SVK,3:40:32
2015,2015-12-31,men,50 kilometres walk,2,silver,athlete,Jared Tallent,Australia,AUS,3:42:17
2015,2015-12-31,men,50 kilometres walk,3,bronze,athlete,Takayuki Tanii,Japan,JPN,3:42:55
2015,2015-12-31,men,5000 metres,1,gold,athlete,Mo Farah,Great Britain & N.I.,GBR,13:50.38
2015,2015-12-31,men,5000 metres,2,silver,athlete,Caleb Ndiku,Kenya,KEN,13:51.75
2015,2015-12-31,men,5000 metres,3,bronze,athlete,Hagos Gebrhiwet,Ethiopia,ETH,13:51.86
2015,2015-12-31,men,800 metres,1,gold,athlete,David Rudisha,Kenya,KEN,1:45.84
2015,2015-12-31,men,800 metres,2,silver,athlete,Adam Kszczot,Poland,POL,1:46.08
2015,2015-12-31,men,800 metres,3,bronze,athlete,Amel Tuka,Bosnia and Herzegovina,BIH,1:46.30
2015,2015-12-31,men,Decathlon,1,gold,athlete,Ashton Eaton,United States,USA,9045 pts WR
2015,2015-12-31,men,Decathlon,2,silver,athlete,Damian Warner,Canada,CAN,8695 pts NR
2015,2015-12-31,men,Decathlon,3,bronze,athlete,Rico Freimuth,Germany,DEU,8561 pts PB
2015,2015-12-31,men,Discus throw,1,gold,athlete,Piotr Małachowski,Poland,POL,67.40 m
2015,2015-12-31,men,Discus throw,2,silver,athlete,Philip Milanov,Belgium,BEL,66.90 m NR
2015,2015-12-31,men,Discus throw,3,bronze,athlete,Robert Urbanek,Poland,POL,65.18 m
2015,2015-12-31,men,Hammer throw,1,gold,athlete,Paweł Fajdek,Poland,POL,80.88 m
2015,2015-12-31,men,Hammer throw,2,silver,athlete,Dilshod Nazarov,Tajikistan,TJK,78.55 m
2015,2015-12-31,men,Hammer throw,3,bronze,athlete,Wojciech Nowicki,Poland,POL,78.55 m
2015,2015-12-31,men,High jump,1,gold,athlete,Derek Drouin,Canada,CAN,2.34 m
2015,2015-12-31,men,High jump,2,silver,athlete,Bohdan Bondarenko Ukraine (UKR) Zhang Guowei,China,CHN,2.33 m
2015,2015-12-31,men,Javelin throw,1,gold,athlete,Julius Yego,Kenya,KEN,92.72 m WL AR
2015,2015-12-31,men,Javelin throw,2,silver,athlete,Ihab El-Sayed,Egypt,EGY,88.99 m
2015,2015-12-31,men,Javelin throw,3,bronze,athlete,Tero Pitkämäki,Finland,FIN,87.64 m
2015,2015-12-31,men,Long jump,1,gold,athlete,Greg Rutherford,Great Britain & N.I.,GBR,8.41 m
2015,2015-12-31,men,Long jump,2,silver,athlete,Fabrice Lapierre,Australia,AUS,8.24 m
2015,2015-12-31,men,Long jump,3,bronze,athlete,Wang Jianan,China,CHN,8.18 m
2015,2015-12-31,men,Marathon,1,gold,athlete,Ghirmay Ghebreslassie,Eritrea,ERI,2:12:27
2015,2015-12-31,men,Marathon,2,silver,athlete,Yemane Tsegay,Ethiopia,ETH,2:13:07
2015,2015-12-31,men,Marathon,3,bronze,athlete,Solomon Mutai,Uganda,UGA,2:13:29
2015,2015-12-31,men,Pole vault,1,gold,athlete,Shawnacy Barber,Canada,CAN,5.90 m
2015,2015-12-31,men,Pole vault,2,silver,athlete,Raphael Holzdeppe,Germany,DEU,5.90 m
2015,2015-12-31,men,Pole vault,3,bronze,athlete,Renaud Lavillenie France (FRA) Piotr Lisek Poland (POL) Paweł Wojciechowski,Poland,POL,5.80 m
2015,2015-12-31,men,Shot put,1,gold,athlete,Joe Kovacs,United States,USA,21.93 m
2015,2015-12-31,men,Shot put,2,silver,athlete,David Storl,Germany,DEU,21.74 m
2015,2015-12-31,men,Shot put,3,bronze,athlete,O'Dayne Richards,Jamaica,JAM,21.69 m NR
2015,2015-12-31,men,Triple jump,1,gold,athlete,Christian Taylor,United States,USA,18.21 m WL AR
2015,2015-12-31,men,Triple jump,2,silver,athlete,Pedro Pablo Pichardo,Cuba,CUB,17.73 m
2015,2015-12-31,men,Triple jump,3,bronze,athlete,Nelson Évora,Portugal,PRT,17.52 m
2015,2015-12-31,women,"10,000 metres",1,gold,athlete,Vivian Cheruiyot,Kenya,KEN,31:41.31
2015,2015-12-31,women,"10,000 metres",2,silver,athlete,Gelete Burka,Ethiopia,ETH,31:41.77
2015,2015-12-31,women,"10,000 metres",3,bronze,athlete,Emily Infeld,United States,USA,31:43.49
2015,2015-12-31,women,100 metres,1,gold,athlete,Shelly-Ann Fraser-Pryce,Jamaica,JAM,10.76
2015,2015-12-31,women,100 metres,2,silver,athlete,Dafne Schippers,Netherlands,NLD,10.81 NR
2015,2015-12-31,women,100 metres,3,bronze,athlete,Tori Bowie,United States,USA,10.86
2015,2015-12-31,women,100 metres hurdles,1,gold,athlete,Danielle Williams,Jamaica,JAM,12.57 PB
2015,2015-12-31,women,100 metres hurdles,2,silver,athlete,Cindy Roleder,Germany,DEU,12.59 PB
2015,2015-12-31,women,100 metres hurdles,3,bronze,athlete,Alina Talay,Belarus,BLR,12.66 NR
2015,2015-12-31,women,1500 metres,1,gold,athlete,Genzebe Dibaba,Ethiopia,ETH,4:08.09
2015,2015-12-31,women,1500 metres,2,silver,athlete,Faith Kipyegon,Kenya,KEN,4:08.96
2015,2015-12-31,women,1500 metres,3,bronze,athlete,Sifan Hassan,Netherlands,NLD,4:09.34
2015,2015-12-31,women,20 kilometres walk,1,gold,athlete,Liu Hong,China,CHN,1:27:45
2015,2015-12-31,women,20 kilometres walk,2,silver,athlete,Lü Xiuzhi,China,CHN,1:27:45
2015,2015-12-31,women,20 kilometres walk,3,bronze,athlete,Lyudmyla Olyanovska,Ukraine,UKR,1:28:13
2015,2015-12-31,women,200 metres,1,gold,athlete,Dafne Schippers,Netherlands,NLD,21.63 CR AR WL
2015,2015-12-31,women,200 metres,2,silver,athlete,Elaine Thompson,Jamaica,JAM,21.66 PB
2015,2015-12-31,women,200 metres,3,bronze,athlete,Veronica Campbell-Brown,Jamaica,JAM,21.97
2015,2015-12-31,women,3000 metres steeplechase,1,gold,athlete,Hyvin Jepkemoi,Kenya,KEN,9:19.11
2015,2015-12-31,women,3000 metres steeplechase,2,silver,athlete,Habiba Ghribi,Tunisia,TUN,9:19.24
2015,2015-12-31,women,3000 metres steeplechase,3,bronze,athlete,Gesa Felicitas Krause,Germany,DEU,9:19.25 PB
2015,2015-12-31,women,4 × 100 metres relay,1,gold,team,,Jamaica,JAM,41.07 CR WL
2015,2015-12-31,women,4 × 100 metres relay,2,silver,team,,United States,USA,41.68
2015,2015-12-31,women,4 × 100 metres relay,3,bronze,team,,Trinidad and Tobago,TTO,42.03 NR
2015,2015-12-31,women,4 × 400 metres relay,1,gold,team,,Jamaica,JAM,3:19.13 WL
2015,2015-12-31,women,4 × 400 metres relay,2,silver,team,,United States,USA,3:19.44
2015,2015-12-31,women,4 × 400 metres relay,3,bronze,team,,Great Britain & N.I.,GBR,3:23.62
2015,2015-12-31,women,400 metres,1,gold,athlete,Allyson Felix,United States,USA,49.26 WL PB
2015,2015-12-31,women,400 metres,2,silver,athlete,Shaunae Miller,Bahamas,BHS,49.67 PB
2015,2015-12-31,women,400 metres,3,bronze,athlete,Shericka Jackson,Jamaica,JAM,49.99 PB
2015,2015-12-31,women,400 metres hurdles,1,gold,athlete,Zuzana Hejnová,Czech Republic,CZE,53.50 WL
2015,2015-12-31,women,400 metres hurdles,2,silver,athlete,Shamier Little,United States,USA,53.94
2015,2015-12-31,women,400 metres hurdles,3,bronze,athlete,Cassandra Tate,United States,USA,54.02
2015,2015-12-31,women,5000 metres,1,gold,athlete,Almaz Ayana,Ethiopia,ETH,14:26.83 CR
2015,2015-12-31,women,5000 metres,2,silver,athlete,Senbere Teferi,Ethiopia,ETH,14:44.07
2015,2015-12-31,women,5000 metres,3,bronze,athlete,Genzebe Dibaba,Ethiopia,ETH,14:44.14
2015,2015-12-31,women,800 metres,1,gold,athlete,Maryna Arzamasava,Belarus,BLR,1:58.03
2015,2015-12-31,women,800 metres,2,silver,athlete,Melissa Bishop,Canada,CAN,1:58.12
2015,2015-12-31,women,800 metres,3,bronze,athlete,Eunice Jepkoech Sum,Kenya,KEN,1:58.18
2015,2015-12-31,women,Discus throw,1,gold,athlete,Denia Caballero,Cuba,CUB,69.28 m
2015,2015-12-31,women,Discus throw,2,silver,athlete,Sandra Perković,Croatia,HRV,67.39 m
2015,2015-12-31,women,Discus throw,3,bronze,athlete,Nadine Müller,Germany,DEU,65.53 m
2015,2015-12-31,women,Hammer throw,1,gold,athlete,Anita Włodarczyk,Poland,POL,80.85 m CR
2015,2015-12-31,women,Hammer throw,2,silver,athlete,Zhang Wenxiu,China,CHN,76.33 m
2015,2015-12-31,women,Hammer throw,3,bronze,athlete,Alexandra Tavernier,France,FRA,74.02 m
2015,2015-12-31,women,Heptathlon,1,gold,athlete,Jessica Ennis-Hill,Great Britain & N.I.,GBR,6669 pts
2015,2015-12-31,women,Heptathlon,2,silver,athlete,Brianne Theisen-Eaton,Canada,CAN,6554 pts
2015,2015-12-31,women,Heptathlon,3,bronze,athlete,Laura Ikauniece-Admidiņa,Latvia,LVA,6516 pts NR
2015,2015-12-31,women,High jump,2,silver,athlete,Blanka Vlašić,Croatia,HRV,2.01 m
2015,2015-12-31,women,Javelin throw,1,gold,athlete,Katharina Molitor,Germany,DEU,67.69 m WL PB
2015,2015-12-31,women,Javelin throw,2,silver,athlete,Lü Huihui,China,CHN,66.13 m AR
2015,2015-12-31,women,Javelin throw,3,bronze,athlete,Sunette Viljoen,South Africa,ZAF,65.79 m
2015,2015-12-31,women,Long jump,1,gold,athlete,Tianna Bartoletta,United States,USA,7.14 m WL PB
2015,2015-12-31,women,Long jump,2,silver,athlete,Shara Proctor,Great Britain & N.I.,GBR,7.07 m NR
2015,2015-12-31,women,Long jump,3,bronze,athlete,Ivana Španović,Serbia,SRB,7.01 m NR
2015,2015-12-31,women,Marathon,1,gold,athlete,Mare Dibaba,Ethiopia,ETH,2:27:35
2015,2015-12-31,women,Marathon,2,silver,athlete,Helah Kiprop,Kenya,KEN,2:27:36
2015,2015-12-31,women,Marathon,3,bronze,athlete,Eunice Kirwa,Bahrain,BHR,2:27:39
2015,2015-12-31,women,Pole vault,1,gold,athlete,Yarisley Silva,Cuba,CUB,4.90 m
2015,2015-12-31,women,Pole vault,2,silver,athlete,Fabiana Murer,Brazil,BRA,4.85 m = AR
2015,2015-12-31,women,Pole vault,3,bronze,athlete,Nikoleta Kyriakopoulou,Greece,GRC,4.80 m
2015,2015-12-31,women,Shot put,1,gold,athlete,Christina Schwanitz,Germany,DEU,20.37 m
2015,2015-12-31,women,Shot put,2,silver,athlete,Gong Lijiao,China,CHN,20.30 m
2015,2015-12-31,women,Shot put,3,bronze,athlete,Michelle Carter,United States,USA,19.76 m
2015,2015-12-31,women,Triple jump,1,gold,athlete,Caterine Ibargüen,Colombia,COL,14.90 m
2015,2015-12-31,women,Triple jump,2,silver,athlete,Hanna Knyazyeva-Minenko,Israel,ISR,14.78 m NR
2015,2015-12-31,women,Triple jump,3,bronze,athlete,Olga Rypakova,Kazakhstan,KAZ,14.77 m
2017,2017-12-31,men,"10,000 metres",1,gold,athlete,Mo Farah,Great Britain & N.I.,GBR,26:49.51 WL
2017,2017-12-31,men,"10,000 metres",2,silver,athlete,Joshua Cheptegei,Uganda,UGA,26:49.94 PB
2017,2017-12-31,men,"10,000 metres",3,bronze,athlete,Paul Tanui,Kenya,KEN,26:50.60 SB
2017,2017-12-31,men,100 metres,1,gold,athlete,Justin Gatlin,United States,USA,"9.92 SB , WMR"
2017,2017-12-31,men,100 metres,2,silver,athlete,Christian Coleman,United States,USA,9.94
2017,2017-12-31,men,100 metres,3,bronze,athlete,Usain Bolt,Jamaica,JAM,9.95 SB
2017,2017-12-31,men,110 metres hurdles,1,gold,athlete,Omar McLeod,Jamaica,JAM,13.04
2017,2017-12-31,men,110 metres hurdles,3,bronze,athlete,Balázs Baji,Hungary,HUN,13.28
2017,2017-12-31,men,1500 metres,1,gold,athlete,Elijah Manangoi,Kenya,KEN,3:33.61
2017,2017-12-31,men,1500 metres,2,silver,athlete,Timothy Cheruiyot,Kenya,KEN,3:33.99
2017,2017-12-31,men,1500 metres,3,bronze,athlete,Filip Ingebrigtsen,Norway,NOR,3:34.53
2017,2017-12-31,men,20 kilometres walk,1,gold,athlete,Éider Arévalo,Colombia,COL,1:18:53 NR
2017,2017-12-31,men,20 kilometres walk,3,bronze,athlete,Caio Bonfim,Brazil,BRA,1:19:04 NR
2017,2017-12-31,men,200 metres,2,silver,athlete,Wayde van Niekerk,South Africa,ZAF,20.11
2017,2017-12-31,men,200 metres,3,bronze,athlete,Jereem Richards,Trinidad and Tobago,TTO,20.11
2017,2017-12-31,men,3000 metres steeplechase,1,gold,athlete,Conseslus Kipruto,Kenya,KEN,8:14.12
2017,2017-12-31,men,3000 metres steeplechase,2,silver,athlete,Soufiane El Bakkali,Morocco,MAR,8:14.49
2017,2017-12-31,men,3000 metres steeplechase,3,bronze,athlete,Evan Jager,United States,USA,8:15.53
2017,2017-12-31,men,4 × 100 metres relay,1,gold,team,,Great Britain & N.I.,GBR,"37.47 WL , AR"
2017,2017-12-31,men,4 × 100 metres relay,2,silver,team,,United States,USA,37.52 SB
2017,2017-12-31,men,4 × 100 metres relay,3,bronze,team,,Japan,JPN,38.04 SB
2017,2017-12-31,men,4 × 400 metres relay,1,gold,team,,Trinidad and Tobago,TTO,"2:58.12 WL , NR"
2017,2017-12-31,men,4 × 400 metres relay,2,silver,team,,United States,USA,2:58.61 SB
2017,2017-12-31,men,4 × 400 metres relay,3,bronze,team,,Great Britain & N.I.,GBR,2:59.00 SB
2017,2017-12-31,men,400 metres,1,gold,athlete,Wayde van Niekerk,South Africa,ZAF,43.98
2017,2017-12-31,men,400 metres,2,silver,athlete,Steven Gardiner,Bahamas,BHS,44.41
2017,2017-12-31,men,400 metres,3,bronze,athlete,Abdalelah Haroun,Qatar,QAT,44.48 SB
2017,2017-12-31,men,400 metres hurdles,1,gold,athlete,Karsten Warholm,Norway,NOR,48.35
2017,2017-12-31,men,400 metres hurdles,3,bronze,athlete,Kerron Clement,United States,USA,48.52
2017,2017-12-31,men,50 kilometres walk,1,gold,athlete,Yohann Diniz,France,FRA,3:33:12 CR
2017,2017-12-31,men,50 kilometres walk,2,silver,athlete,Hirooki Arai,Japan,JPN,3:41:17 SB
2017,2017-12-31,men,50 kilometres walk,3,bronze,athlete,Kai Kobayashi,Japan,JPN,3:41:19 PB
2017,2017-12-31,men,5000 metres,1,gold,athlete,Muktar Edris,Ethiopia,ETH,13:32.79
2017,2017-12-31,men,5000 metres,2,silver,athlete,Mo Farah,Great Britain & N.I.,GBR,13:33.22
2017,2017-12-31,men,5000 metres,3,bronze,athlete,Paul Chelimo,United States,USA,13:33.30
2017,2017-12-31,men,800 metres,1,gold,athlete,Pierre-Ambroise Bosse,France,FRA,1:44.67 SB
2017,2017-12-31,men,800 metres,2,silver,athlete,Adam Kszczot,Poland,POL,1:44.95 SB
2017,2017-12-31,men,800 metres,3,bronze,athlete,Kipyegon Bett,Kenya,KEN,1:45.21
2017,2017-12-31,men,Decathlon,1,gold,athlete,Kevin Mayer,France,FRA,8768 WL
2017,2017-12-31,men,Decathlon,2,silver,athlete,Rico Freimuth,Germany,DEU,8564
2017,2017-12-31,men,Decathlon,3,bronze,athlete,Kai Kazmirek,Germany,DEU,8488 SB
2017,2017-12-31,men,Discus throw,1,gold,athlete,Andrius Gudžius,Lithuania,LTU,69.21 m PB
2017,2017-12-31,men,Discus throw,2,silver,athlete,Daniel Ståhl,Sweden,SWE,69.19 m
2017,2017-12-31,men,Discus throw,3,bronze,athlete,Mason Finley,United States,USA,68.03 m PB
2017,2017-12-31,men,Hammer throw,1,gold,athlete,Paweł Fajdek,Poland,POL,79.81 m
2017,2017-12-31,men,Hammer throw,3,bronze,athlete,Wojciech Nowicki,Poland,POL,78.03 m
