event_id,participant_id,rank,medal,score_raw,points_awarded
world_taekwondo_championships_2003_men_welter,athlete_LOPEZ_Steven_USA,1,gold,discipline=taekwondo;weight_class=welter;event=Men Welter;country=USA;source_url=https://web.worldtaekwondo.martial.services/competitions/garmisch-partenkirchen-2003-world-taekwondo-championships/medalists,3.0
world_taekwondo_championships_2003_men_welter,athlete_MOHAMED_EBNOUTALIB_GER,2,silver,discipline=taekwondo;weight_class=welter;event=Men Welter;country=GER;source_url=https://web.worldtaekwondo.martial.services/competitions/garmisch-partenkirchen-2003-world-taekwondo-championships/medalists,2.0
world_taekwondo_championships_2003_men_welter,athlete_ROSENDO_ALONSO_ESP,3,bronze,discipline=taekwondo;weight_class=welter;event=Men Welter;country=ESP;source_url=https://web.worldtaekwondo.martial.services/competitions/garmisch-partenkirchen-2003-world-taekwondo-championships/medalists,1.0
world_taekwondo_championships_2003_men_welter,athlete_SEON-TAEK_OH_KOR,3,bronze,discipline=taekwondo;weight_class=welter;event=Men Welter;country=KOR;source_url=https://web.worldtaekwondo.martial.services/competitions/garmisch-partenkirchen-2003-world-taekwondo-championships/medalists,1.0
world_taekwondo_championships_2003_women_bantam,athlete_JEONG-YEON_HA_KOR,1,gold,discipline=taekwondo;weight_class=bantam;event=Women Bantam;country=KOR;source_url=https://web.worldtaekwondo.martial.services/competitions/garmisch-partenkirchen-2003-world-taekwondo-championships/medalists,3.0
world_taekwondo_championships_2003_women_bantam,athlete_NOOTCHARIN_SUKKHONGDUMNOEN_THA,3,bronze,discipline=taekwondo;weight_class=bantam;event=Women Bantam;country=THA;source_url=https://web.worldtaekwondo.martial.services/competitions/garmisch-partenkirchen-2003-world-taekwondo-championships/medalists,1.0
world_taekwondo_championships_2003_women_bantam,athlete_TAYLOR_STONE_USA,2,silver,discipline=taekwondo;weight_class=bantam;event=Women Bantam;country=USA;source_url=https://web.worldtaekwondo.martial.services/competitions/garmisch-partenkirchen-2003-world-taekwondo-championships/medalists,2.0
world_taekwondo_championships_2003_women_bantam,athlete_VERONIQUE_STJACQUES_CAN,3,bronze,discipline=taekwondo;weight_class=bantam;event=Women Bantam;country=CAN;source_url=https://web.worldtaekwondo.martial.services/competitions/garmisch-partenkirchen-2003-world-taekwondo-championships/medalists,1.0
world_taekwondo_championships_2003_women_feather,athlete_ARETI_ATHANASOPOULOU_GRE,1,gold,discipline=taekwondo;weight_class=feather;event=Women Feather;country=GRE;source_url=https://web.worldtaekwondo.martial.services/competitions/garmisch-partenkirchen-2003-world-taekwondo-championships/medalists,3.0
world_taekwondo_championships_2003_women_feather,athlete_IRIDIA_SALAZAR_MEX,2,silver,discipline=taekwondo;weight_class=feather;event=Women Feather;country=MEX;source_url=https://web.worldtaekwondo.martial.services/competitions/garmisch-partenkirchen-2003-world-taekwondo-championships/medalists,2.0
world_taekwondo_championships_2003_women_feather,athlete_LISE_HJORTSHOJ_DEN,3,bronze,discipline=taekwondo;weight_class=feather;event=Women Feather;country=DEN;source_url=https://web.worldtaekwondo.martial.services/competitions/garmisch-partenkirchen-2003-world-taekwondo-championships/medalists,1.0
world_taekwondo_championships_2003_women_feather,athlete_SONIA_Reyes_Saez_ESP,3,bronze,discipline=taekwondo;weight_class=feather;event=Women Feather;country=ESP;source_url=https://web.worldtaekwondo.martial.services/competitions/garmisch-partenkirchen-2003-world-taekwondo-championships/medalists,1.0
world_taekwondo_championships_2003_women_fin,athlete_BRIGITTE_YAGÜE_ENRIQUE_ESP,1,gold,discipline=taekwondo;weight_class=fin;event=Women Fin;country=ESP;source_url=https://web.worldtaekwondo.martial.services/competitions/garmisch-partenkirchen-2003-world-taekwondo-championships/medalists,3.0
world_taekwondo_championships_2003_women_fin,athlete_DALIA_CONTRERAS_VEN,3,bronze,discipline=taekwondo;weight_class=fin;event=Women Fin;country=VEN;source_url=https://web.worldtaekwondo.martial.services/competitions/garmisch-partenkirchen-2003-world-taekwondo-championships/medalists,1.0
world_taekwondo_championships_2003_women_fin,athlete_THUCUC_PHAM_GER,3,bronze,discipline=taekwondo;weight_class=fin;event=Women Fin;country=GER;source_url=https://web.worldtaekwondo.martial.services/competitions/garmisch-partenkirchen-2003-world-taekwondo-championships/medalists,1.0
world_taekwondo_championships_2003_women_fin,athlete_YING_WANG_CHN,2,silver,discipline=taekwondo;weight_class=fin;event=Women Fin;country=CHN;source_url=https://web.worldtaekwondo.martial.services/competitions/garmisch-partenkirchen-2003-world-taekwondo-championships/medalists,2.0
world_taekwondo_championships_2003_women_fly,athlete_BOORAPOLCHAI_YAOWAPA_THA,3,bronze,discipline=taekwondo;weight_class=fly;event=Women Fly;country=THA;source_url=https://web.worldtaekwondo.martial.services/competitions/garmisch-partenkirchen-2003-world-taekwondo-championships/medalists,1.0
world_taekwondo_championships_2003_women_fly,athlete_ELISHA_VOREN_USA,3,bronze,discipline=taekwondo;weight_class=fly;event=Women Fly;country=USA;source_url=https://web.worldtaekwondo.martial.services/competitions/garmisch-partenkirchen-2003-world-taekwondo-championships/medalists,1.0
world_taekwondo_championships_2003_women_fly,athlete_JI-HYE_LEE_KOR,1,gold,discipline=taekwondo;weight_class=fly;event=Women Fly;country=KOR;source_url=https://web.worldtaekwondo.martial.services/competitions/garmisch-partenkirchen-2003-world-taekwondo-championships/medalists,3.0
world_taekwondo_championships_2003_women_fly,athlete_YANELIS_YULIET_LABRADA_DIAZ_CUB,2,silver,discipline=taekwondo;weight_class=fly;event=Women Fly;country=CUB;source_url=https://web.worldtaekwondo.martial.services/competitions/garmisch-partenkirchen-2003-world-taekwondo-championships/medalists,2.0
world_taekwondo_championships_2003_women_heavy,athlete_HYUN-JUNG_YOUN_KOR,1,gold,discipline=taekwondo;weight_class=heavy;event=Women Heavy;country=KOR;source_url=https://web.worldtaekwondo.martial.services/competitions/garmisch-partenkirchen-2003-world-taekwondo-championships/medalists,3.0
