event_id,participant_id,rank,medal,score_raw,points_awarded
world_wrestling_championships_greco_roman_2006_men_bantamweight,athlete_Park_Eun-chul_KOR,3,bronze,discipline=wrestling-greco-roman;weight_class=Bantamweight;event=Bantamweight;country=KOR;source_url=https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(Greco-Roman),1.0
world_wrestling_championships_greco_roman_2006_men_bantamweight,athlete_Rovshan_Bayramov_AZE,2,silver,discipline=wrestling-greco-roman;weight_class=Bantamweight;event=Bantamweight;country=AZE;source_url=https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(Greco-Roman),2.0
world_wrestling_championships_greco_roman_2006_men_featherweight,athlete_Bünyamin_Emik_TUR,3,bronze,discipline=wrestling-greco-roman;weight_class=Featherweight;event=Featherweight;country=TUR;source_url=https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(Greco-Roman),1.0
world_wrestling_championships_greco_roman_2006_men_featherweight,athlete_David_Bedinadze_GEO,2,silver,discipline=wrestling-greco-roman;weight_class=Featherweight;event=Featherweight;country=GEO;source_url=https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(Greco-Roman),2.0
world_wrestling_championships_greco_roman_2006_men_featherweight,athlete_Joe_Warren_USA,1,gold,discipline=wrestling-greco-roman;weight_class=Featherweight;event=Featherweight;country=USA;source_url=https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(Greco-Roman),3.0
world_wrestling_championships_greco_roman_2006_men_featherweight,athlete_Vyacheslav_Dzhaste_RUS,3,bronze,discipline=wrestling-greco-roman;weight_class=Featherweight;event=Featherweight;country=RUS;source_url=https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(Greco-Roman),1.0
world_wrestling_championships_greco_roman_2006_men_heavyweight,athlete_Hamza_Yerlikaya_TUR,3,bronze,discipline=wrestling-greco-roman;weight_class=Heavyweight;event=Heavyweight;country=TUR;source_url=https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(Greco-Roman),1.0
world_wrestling_championships_greco_roman_2006_men_heavyweight,athlete_Heiki_Nabi_EST,1,gold,discipline=wrestling-greco-roman;weight_class=Heavyweight;event=Heavyweight;country=EST;source_url=https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(Greco-Roman),3.0
world_wrestling_championships_greco_roman_2006_men_heavyweight,athlete_Kaloyan_Dinchev_BUL,3,bronze,discipline=wrestling-greco-roman;weight_class=Heavyweight;event=Heavyweight;country=BUL;source_url=https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(Greco-Roman),1.0
world_wrestling_championships_greco_roman_2006_men_heavyweight,athlete_Marek_vec_CZE,2,silver,discipline=wrestling-greco-roman;weight_class=Heavyweight;event=Heavyweight;country=CZE;source_url=https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(Greco-Roman),2.0
world_wrestling_championships_greco_roman_2006_men_lightweight,athlete_Justin_Lester_USA,3,bronze,discipline=wrestling-greco-roman;weight_class=Lightweight;event=Lightweight;country=USA;source_url=https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(Greco-Roman),1.0
world_wrestling_championships_greco_roman_2006_men_lightweight,athlete_Kanatbek_Begaliev_KGZ,2,silver,discipline=wrestling-greco-roman;weight_class=Lightweight;event=Lightweight;country=KGZ;source_url=https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(Greco-Roman),2.0
world_wrestling_championships_greco_roman_2006_men_lightweight,athlete_Li_Yanyan_CHN,1,gold,discipline=wrestling-greco-roman;weight_class=Lightweight;event=Lightweight;country=CHN;source_url=https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(Greco-Roman),3.0
world_wrestling_championships_greco_roman_2006_men_lightweight,athlete_Sergey_Kovalenko_RUS,3,bronze,discipline=wrestling-greco-roman;weight_class=Lightweight;event=Lightweight;country=RUS;source_url=https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(Greco-Roman),1.0
