event_id,participant_id,rank,medal,score_raw,points_awarded
world_archery_championships_2007_compound_team_men,archery_team_Fredrik_Lindblad_Morgan_Lundin_Anders_Malm_SWE,3,bronze,discipline=archery-compound;event=Men's team;entry_country=SWE;source_url=https://en.wikipedia.org/wiki/2007_World_Archery_Championships,5.0
world_archery_championships_2007_compound_team_women,archery_team_Catheline_Dessoy_Petra_Haemhouts_Gladys_Willems_BEL,1,gold,discipline=archery-compound;event=Women's team;entry_country=BEL;source_url=https://en.wikipedia.org/wiki/2007_World_Archery_Championships,10.0
world_archery_championships_2007_compound_team_women,archery_team_Anastasia_Anastasio_Eugenia_Salvi_Giorgia_Solato_ITA,2,silver,discipline=archery-compound;event=Women's team;entry_country=ITA;source_url=https://en.wikipedia.org/wiki/2007_World_Archery_Championships,7.0
world_archery_championships_2007_compound_team_women,archery_team_Erika_Anschutz_Kendal_Nicely_Jamie_van_Natta_USA,3,bronze,discipline=archery-compound;event=Women's team;entry_country=USA;source_url=https://en.wikipedia.org/wiki/2007_World_Archery_Championships,5.0
world_archery_championships_2007_recurve_individual_men,archery_athlete_Im_Dong-hyun_KOR,1,gold,discipline=archery-recurve;event=Men's individual;entry_country=KOR;source_url=https://en.wikipedia.org/wiki/2007_World_Archery_Championships,10.0
world_archery_championships_2007_recurve_individual_men,archery_athlete_Baljinima_Tsyrempilov_RUS,2,silver,discipline=archery-recurve;event=Men's individual;entry_country=RUS;source_url=https://en.wikipedia.org/wiki/2007_World_Archery_Championships,7.0
world_archery_championships_2007_recurve_individual_men,archery_athlete_Alan_Wills_GBR,3,bronze,discipline=archery-recurve;event=Men's individual;entry_country=GBR;source_url=https://en.wikipedia.org/wiki/2007_World_Archery_Championships,5.0
world_archery_championships_2007_recurve_individual_women,archery_athlete_Natalia_Valeeva_ITA,1,gold,discipline=archery-recurve;event=Women's individual;entry_country=ITA;source_url=https://en.wikipedia.org/wiki/2007_World_Archery_Championships,10.0
world_archery_championships_2007_recurve_individual_women,archery_athlete_Park_Sung-hyun_KOR,2,silver,discipline=archery-recurve;event=Women's individual;entry_country=KOR;source_url=https://en.wikipedia.org/wiki/2007_World_Archery_Championships,7.0
world_archery_championships_2007_recurve_individual_women,archery_athlete_Natalya_Erdyniyeva_RUS,3,bronze,discipline=archery-recurve;event=Women's individual;entry_country=RUS;source_url=https://en.wikipedia.org/wiki/2007_World_Archery_Championships,5.0
world_archery_championships_2007_recurve_team_men,archery_team_Kim_Yeon-chul_Lee_Chang-hwan_Im_Dong-hyun_KOR,1,gold,discipline=archery-recurve;event=Men's team;entry_country=KOR;source_url=https://en.wikipedia.org/wiki/2007_World_Archery_Championships,10.0
world_archery_championships_2007_recurve_team_men,archery_team_Larry_Godfrey_Simon_Terry_Alan_Wills_GBR,2,silver,discipline=archery-recurve;event=Men's team;entry_country=GBR;source_url=https://en.wikipedia.org/wiki/2007_World_Archery_Championships,7.0
world_archery_championships_2007_recurve_team_men,archery_team_Kuo_Cheng-wei_Liu_Ming-huang_Wang_Cheng-pang_TPE,3,bronze,discipline=archery-recurve;event=Men's team;entry_country=TPE;source_url=https://en.wikipedia.org/wiki/2007_World_Archery_Championships,5.0
world_archery_championships_2007_recurve_team_women,archery_team_Choi_Eun-young_Lee_Tuk-young_Park_Sung-hyun_KOR,1,gold,discipline=archery-recurve;event=Women's team;entry_country=KOR;source_url=https://en.wikipedia.org/wiki/2007_World_Archery_Championships,10.0
world_archery_championships_2007_recurve_team_women,archery_team_Shen_Hsiao-chun_Wu_Hui-ju_Yuan_Shu-chi_TPE,2,silver,discipline=archery-recurve;event=Women's team;entry_country=TPE;source_url=https://en.wikipedia.org/wiki/2007_World_Archery_Championships,7.0
world_archery_championships_2007_recurve_team_women,archery_team_Charlotte_Burgess_Naomi_Folkard_Alison_Williamson_GBR,3,bronze,discipline=archery-recurve;event=Women's team;entry_country=GBR;source_url=https://en.wikipedia.org/wiki/2007_World_Archery_Championships,5.0
world_archery_championships_2009_compound_individual_men,archery_athlete_Reo_Wilde_USA,1,gold,discipline=archery-compound;event=Men's individual;entry_country=USA;source_url=https://en.wikipedia.org/wiki/2009_World_Archery_Championships,10.0
world_archery_championships_2009_compound_individual_men,archery_athlete_Liam_Grimwood_GBR,2,silver,discipline=archery-compound;event=Men's individual;entry_country=GBR;source_url=https://en.wikipedia.org/wiki/2009_World_Archery_Championships,7.0
world_archery_championships_2009_compound_individual_men,archery_athlete_Stephen_Clifton_NZL,3,bronze,discipline=archery-compound;event=Men's individual;entry_country=NZL;source_url=https://en.wikipedia.org/wiki/2009_World_Archery_Championships,5.0
world_archery_championships_2009_compound_individual_women,archery_athlete_Albina_Loginova_RUS,1,gold,discipline=archery-compound;event=Women's individual;entry_country=RUS;source_url=https://en.wikipedia.org/wiki/2009_World_Archery_Championships,10.0
world_archery_championships_2009_compound_individual_women,archery_athlete_Jorina_Coetzee_ZAF,2,silver,discipline=archery-compound;event=Women's individual;entry_country=ZAF;source_url=https://en.wikipedia.org/wiki/2009_World_Archery_Championships,7.0
world_archery_championships_2009_compound_individual_women,archery_athlete_Laura_Longo_ITA,3,bronze,discipline=archery-compound;event=Women's individual;entry_country=ITA;source_url=https://en.wikipedia.org/wiki/2009_World_Archery_Championships,5.0
world_archery_championships_2009_compound_team_men,archery_team_Dave_Cousins_Braden_Gellenthien_Reo_Wilde_USA,1,gold,discipline=archery-compound;event=Men's team;entry_country=USA;source_url=https://en.wikipedia.org/wiki/2009_World_Archery_Championships,10.0
world_archery_championships_2009_compound_team_men,archery_team_Vladimir_Fedosov_Danzan_Khaludorov_Anton_Khlyschenko_RUS,2,silver,discipline=archery-compound;event=Men's team;entry_country=RUS;source_url=https://en.wikipedia.org/wiki/2009_World_Archery_Championships,7.0
world_archery_championships_2009_compound_team_men,archery_team_Jorge_Jiménez_Rigoberto_Hernandez_Roberto_Hernández_SLV,3,bronze,discipline=archery-compound;event=Men's team;entry_country=SLV;source_url=https://en.wikipedia.org/wiki/2009_World_Archery_Championships,5.0
world_archery_championships_2009_compound_team_women,archery_team_Viktoria_Balzhanova_Ekaterina_Korobeynikova_Albina_Loginova_RUS,1,gold,discipline=archery-compound;event=Women's team;entry_country=RUS;source_url=https://en.wikipedia.org/wiki/2009_World_Archery_Championships,10.0
world_archery_championships_2009_compound_team_women,archery_team_Kwon_Oh-hyang_Seo_Jung-hee_Seok_Ji-hyun_KOR,2,silver,discipline=archery-compound;event=Women's team;entry_country=KOR;source_url=https://en.wikipedia.org/wiki/2009_World_Archery_Championships,7.0
world_archery_championships_2009_compound_team_women,archery_team_Erika_Anschutz_Kendal_Nicely_Diane_Watson_USA,3,bronze,discipline=archery-compound;event=Women's team;entry_country=USA;source_url=https://en.wikipedia.org/wiki/2009_World_Archery_Championships,5.0
world_archery_championships_2009_recurve_individual_men,archery_athlete_Lee_Chang-hwan_KOR,1,gold,discipline=archery-recurve;event=Men's individual;entry_country=KOR;source_url=https://en.wikipedia.org/wiki/2009_World_Archery_Championships,10.0
world_archery_championships_2009_recurve_individual_men,archery_athlete_Im_Dong-hyun_KOR,2,silver,discipline=archery-recurve;event=Men's individual;entry_country=KOR;source_url=https://en.wikipedia.org/wiki/2009_World_Archery_Championships,7.0
world_archery_championships_2009_recurve_individual_men,archery_athlete_Viktor_Ruban_UKR,3,bronze,discipline=archery-recurve;event=Men's individual;entry_country=UKR;source_url=https://en.wikipedia.org/wiki/2009_World_Archery_Championships,5.0
world_archery_championships_2009_recurve_individual_women,archery_athlete_Joo_Hyun-jung_KOR,1,gold,discipline=archery-recurve;event=Women's individual;entry_country=KOR;source_url=https://en.wikipedia.org/wiki/2009_World_Archery_Championships,10.0
