competition_id,competition_name,year,event_date,discipline_key,discipline_name,weight_class,event_name,gender,rank,medal,participant_type,participant_name,country_name,country_code,source_url
world_wrestling_championships_freestyle,World Wrestling Championships (Freestyle),2001,2001-12-31,wrestling-freestyle,Wrestling Freestyle,Bantamweight,Bantamweight,men,1,gold,athlete,Guivi Sissaouri,Canada,CAN,https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(freestyle)
world_wrestling_championships_freestyle,World Wrestling Championships (Freestyle),2001,2001-12-31,wrestling-freestyle,Wrestling Freestyle,Bantamweight,Bantamweight,men,2,silver,athlete,Oyuunbilegiin Pürevbaatar,MGL,MGL,https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(freestyle)
world_wrestling_championships_freestyle,World Wrestling Championships (Freestyle),2001,2001-12-31,wrestling-freestyle,Wrestling Freestyle,Bantamweight,Bantamweight,men,3,bronze,athlete,David Pogosian,Georgia,GEO,https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(freestyle)
world_wrestling_championships_freestyle,World Wrestling Championships (Freestyle),2001,2001-12-31,wrestling-freestyle,Wrestling Freestyle,Featherweight,Featherweight,men,1,gold,athlete,Serafim Barzakov,BUL,BUL,https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(freestyle)
world_wrestling_championships_freestyle,World Wrestling Championships (Freestyle),2001,2001-12-31,wrestling-freestyle,Wrestling Freestyle,Featherweight,Featherweight,men,2,silver,athlete,Alireza Dabir,Iran,IRI,https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(freestyle)
world_wrestling_championships_freestyle,World Wrestling Championships (Freestyle),2001,2001-12-31,wrestling-freestyle,Wrestling Freestyle,Featherweight,Featherweight,men,3,bronze,athlete,Elbrus Tedeyev,Ukraine,UKR,https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(freestyle)
world_wrestling_championships_freestyle,World Wrestling Championships (Freestyle),2001,2001-12-31,wrestling-freestyle,Wrestling Freestyle,Flyweight,Flyweight,men,1,gold,athlete,Herman Kantoyeu,Belarus,BLR,https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(freestyle)
world_wrestling_championships_freestyle,World Wrestling Championships (Freestyle),2001,2001-12-31,wrestling-freestyle,Wrestling Freestyle,Flyweight,Flyweight,men,2,silver,athlete,Babak Nourzad,Iran,IRI,https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(freestyle)
world_wrestling_championships_freestyle,World Wrestling Championships (Freestyle),2001,2001-12-31,wrestling-freestyle,Wrestling Freestyle,Flyweight,Flyweight,men,3,bronze,athlete,Aleksandr Kontoev,Russian Federation,RUS,https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(freestyle)
world_wrestling_championships_freestyle,World Wrestling Championships (Freestyle),2001,2001-12-31,wrestling-freestyle,Wrestling Freestyle,Heavyweight,Heavyweight,men,1,gold,athlete,Giorgi Gogshelidze,Russian Federation,RUS,https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(freestyle)
world_wrestling_championships_freestyle,World Wrestling Championships (Freestyle),2001,2001-12-31,wrestling-freestyle,Wrestling Freestyle,Heavyweight,Heavyweight,men,2,silver,athlete,Krasimir Kochev,BUL,BUL,https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(freestyle)
world_wrestling_championships_freestyle,World Wrestling Championships (Freestyle),2001,2001-12-31,wrestling-freestyle,Wrestling Freestyle,Heavyweight,Heavyweight,men,3,bronze,athlete,Vadim Tasoyev,Ukraine,UKR,https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(freestyle)
world_wrestling_championships_freestyle,World Wrestling Championships (Freestyle),2001,2001-12-31,wrestling-freestyle,Wrestling Freestyle,Lightweight,Lightweight,men,1,gold,athlete,Nikolay Paslar,BUL,BUL,https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(freestyle)
world_wrestling_championships_freestyle,World Wrestling Championships (Freestyle),2001,2001-12-31,wrestling-freestyle,Wrestling Freestyle,Lightweight,Lightweight,men,2,silver,athlete,Amir Tavakkolian,Iran,IRI,https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(freestyle)
world_wrestling_championships_freestyle,World Wrestling Championships (Freestyle),2001,2001-12-31,wrestling-freestyle,Wrestling Freestyle,Lightweight,Lightweight,men,3,bronze,athlete,Jang Jae-sung,"Korea, Republic of",KOR,https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(freestyle)
world_wrestling_championships_freestyle,World Wrestling Championships (Freestyle),2001,2001-12-31,wrestling-freestyle,Wrestling Freestyle,Middleweight,Middleweight,men,1,gold,athlete,Khadzhimurad Magomedov,Russian Federation,RUS,https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(freestyle)
world_wrestling_championships_freestyle,World Wrestling Championships (Freestyle),2001,2001-12-31,wrestling-freestyle,Wrestling Freestyle,Middleweight,Middleweight,men,2,silver,athlete,Brandon Eggum,United States,USA,https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(freestyle)
world_wrestling_championships_freestyle,World Wrestling Championships (Freestyle),2001,2001-12-31,wrestling-freestyle,Wrestling Freestyle,Middleweight,Middleweight,men,3,bronze,athlete,Yoel Romero,Cuba,CUB,https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(freestyle)
world_wrestling_championships_freestyle,World Wrestling Championships (Freestyle),2001,2001-12-31,wrestling-freestyle,Wrestling Freestyle,Super heavyweight,Super heavyweight,men,1,gold,athlete,David Musulbes,Russian Federation,RUS,https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(freestyle)
world_wrestling_championships_freestyle,World Wrestling Championships (Freestyle),2001,2001-12-31,wrestling-freestyle,Wrestling Freestyle,Super heavyweight,Super heavyweight,men,2,silver,athlete,Artur Taymazov,Uzbekistan,UZB,https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(freestyle)
world_wrestling_championships_freestyle,World Wrestling Championships (Freestyle),2001,2001-12-31,wrestling-freestyle,Wrestling Freestyle,Super heavyweight,Super heavyweight,men,3,bronze,athlete,Alexis Rodríguez,Cuba,CUB,https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(freestyle)
world_wrestling_championships_freestyle,World Wrestling Championships (Freestyle),2001,2001-12-31,wrestling-freestyle,Wrestling Freestyle,Welterweight,Welterweight,men,1,gold,athlete,Buvaisar Saitiev,Russian Federation,RUS,https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(freestyle)
world_wrestling_championships_freestyle,World Wrestling Championships (Freestyle),2001,2001-12-31,wrestling-freestyle,Wrestling Freestyle,Welterweight,Welterweight,men,2,silver,athlete,Moon Eui-jae,"Korea, Republic of",KOR,https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(freestyle)
world_wrestling_championships_freestyle,World Wrestling Championships (Freestyle),2001,2001-12-31,wrestling-freestyle,Wrestling Freestyle,Welterweight,Welterweight,men,3,bronze,athlete,Joe Williams,United States,USA,https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(freestyle)
world_wrestling_championships_freestyle,World Wrestling Championships (Freestyle),2001,2001-12-31,wrestling-freestyle,Wrestling Freestyle,Bantamweight,Bantamweight,women,1,gold,athlete,Hitomi Sakamoto,Japan,JPN,https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(women)
world_wrestling_championships_freestyle,World Wrestling Championships (Freestyle),2001,2001-12-31,wrestling-freestyle,Wrestling Freestyle,Bantamweight,Bantamweight,women,2,silver,athlete,Stephanie Murata,United States,USA,https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(women)
world_wrestling_championships_freestyle,World Wrestling Championships (Freestyle),2001,2001-12-31,wrestling-freestyle,Wrestling Freestyle,Bantamweight,Bantamweight,women,3,bronze,athlete,Gao Yanzhi,China,CHN,https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(women)
world_wrestling_championships_freestyle,World Wrestling Championships (Freestyle),2001,2001-12-31,wrestling-freestyle,Wrestling Freestyle,Flyweight,Flyweight,women,1,gold,athlete,Iryna Melnik,Ukraine,UKR,https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(women)
world_wrestling_championships_freestyle,World Wrestling Championships (Freestyle),2001,2001-12-31,wrestling-freestyle,Wrestling Freestyle,Flyweight,Flyweight,women,2,silver,athlete,Carol Huynh,Canada,CAN,https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(women)
world_wrestling_championships_freestyle,World Wrestling Championships (Freestyle),2001,2001-12-31,wrestling-freestyle,Wrestling Freestyle,Flyweight,Flyweight,women,3,bronze,athlete,Brigitte Wagner,GER,GER,https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(women)
world_wrestling_championships_freestyle,World Wrestling Championships (Freestyle),2001,2001-12-31,wrestling-freestyle,Wrestling Freestyle,Heavyweight,Heavyweight,women,1,gold,athlete,Edyta Witkowska,Poland,POL,https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(women)
world_wrestling_championships_freestyle,World Wrestling Championships (Freestyle),2001,2001-12-31,wrestling-freestyle,Wrestling Freestyle,Heavyweight,Heavyweight,women,2,silver,athlete,Ma Bailing,China,CHN,https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(women)
world_wrestling_championships_freestyle,World Wrestling Championships (Freestyle),2001,2001-12-31,wrestling-freestyle,Wrestling Freestyle,Heavyweight,Heavyweight,women,3,bronze,athlete,Nina Englich,GER,GER,https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(women)
world_wrestling_championships_freestyle,World Wrestling Championships (Freestyle),2001,2001-12-31,wrestling-freestyle,Wrestling Freestyle,Light heavyweight,Light heavyweight,women,1,gold,athlete,Christine Nordhagen,Canada,CAN,https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(women)
world_wrestling_championships_freestyle,World Wrestling Championships (Freestyle),2001,2001-12-31,wrestling-freestyle,Wrestling Freestyle,Light heavyweight,Light heavyweight,women,2,silver,athlete,Toccara Montgomery,United States,USA,https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(women)
world_wrestling_championships_freestyle,World Wrestling Championships (Freestyle),2001,2001-12-31,wrestling-freestyle,Wrestling Freestyle,Light heavyweight,Light heavyweight,women,3,bronze,athlete,Anita Schätzle,GER,GER,https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(women)
world_wrestling_championships_freestyle,World Wrestling Championships (Freestyle),2001,2001-12-31,wrestling-freestyle,Wrestling Freestyle,Lightweight,Lightweight,women,1,gold,athlete,Seiko Yamamoto,Japan,JPN,https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(women)
world_wrestling_championships_freestyle,World Wrestling Championships (Freestyle),2001,2001-12-31,wrestling-freestyle,Wrestling Freestyle,Lightweight,Lightweight,women,2,silver,athlete,Lubov Volosova,Russian Federation,RUS,https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(women)
world_wrestling_championships_freestyle,World Wrestling Championships (Freestyle),2001,2001-12-31,wrestling-freestyle,Wrestling Freestyle,Lightweight,Lightweight,women,3,bronze,athlete,Tetyana Lazareva,Ukraine,UKR,https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(women)
world_wrestling_championships_freestyle,World Wrestling Championships (Freestyle),2001,2001-12-31,wrestling-freestyle,Wrestling Freestyle,Middleweight,Middleweight,women,1,gold,athlete,Meng Lili,China,CHN,https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(women)
world_wrestling_championships_freestyle,World Wrestling Championships (Freestyle),2001,2001-12-31,wrestling-freestyle,Wrestling Freestyle,Middleweight,Middleweight,women,2,silver,athlete,Diletta Giampiccolo,Italy,ITA,https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(women)
world_wrestling_championships_freestyle,World Wrestling Championships (Freestyle),2001,2001-12-31,wrestling-freestyle,Wrestling Freestyle,Middleweight,Middleweight,women,3,bronze,athlete,Lene Aanes,Norway,NOR,https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(women)
world_wrestling_championships_greco_roman,World Wrestling Championships (Greco-Roman),2001,2001-12-31,wrestling-greco-roman,Wrestling Greco-Roman,Bantamweight,Bantamweight,men,1,gold,athlete,Dilshod Aripov,Uzbekistan,UZB,https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(Greco-Roman)
world_wrestling_championships_greco_roman,World Wrestling Championships (Greco-Roman),2001,2001-12-31,wrestling-greco-roman,Wrestling Greco-Roman,Bantamweight,Bantamweight,men,2,silver,athlete,Karen Mnatsakanyan,Armenia,ARM,https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(Greco-Roman)
world_wrestling_championships_greco_roman,World Wrestling Championships (Greco-Roman),2001,2001-12-31,wrestling-greco-roman,Wrestling Greco-Roman,Bantamweight,Bantamweight,men,3,bronze,athlete,Roberto Monzón,Cuba,CUB,https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(Greco-Roman)
world_wrestling_championships_greco_roman,World Wrestling Championships (Greco-Roman),2001,2001-12-31,wrestling-greco-roman,Wrestling Greco-Roman,Featherweight,Featherweight,men,1,gold,athlete,Vaghinak Galstyan,Armenia,ARM,https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(Greco-Roman)
world_wrestling_championships_greco_roman,World Wrestling Championships (Greco-Roman),2001,2001-12-31,wrestling-greco-roman,Wrestling Greco-Roman,Featherweight,Featherweight,men,2,silver,athlete,Kim In-sub,"Korea, Republic of",KOR,https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(Greco-Roman)
world_wrestling_championships_greco_roman,World Wrestling Championships (Greco-Roman),2001,2001-12-31,wrestling-greco-roman,Wrestling Greco-Roman,Featherweight,Featherweight,men,3,bronze,athlete,Michael Beilin,Israel,ISR,https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(Greco-Roman)
world_wrestling_championships_greco_roman,World Wrestling Championships (Greco-Roman),2001,2001-12-31,wrestling-greco-roman,Wrestling Greco-Roman,Flyweight,Flyweight,men,1,gold,athlete,Hassan Rangraz,Iran,IRI,https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(Greco-Roman)
world_wrestling_championships_greco_roman,World Wrestling Championships (Greco-Roman),2001,2001-12-31,wrestling-greco-roman,Wrestling Greco-Roman,Flyweight,Flyweight,men,2,silver,athlete,Brandon Paulson,United States,USA,https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(Greco-Roman)
world_wrestling_championships_greco_roman,World Wrestling Championships (Greco-Roman),2001,2001-12-31,wrestling-greco-roman,Wrestling Greco-Roman,Flyweight,Flyweight,men,3,bronze,athlete,Lázaro Rivas,Cuba,CUB,https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(Greco-Roman)
world_wrestling_championships_greco_roman,World Wrestling Championships (Greco-Roman),2001,2001-12-31,wrestling-greco-roman,Wrestling Greco-Roman,Heavyweight,Heavyweight,men,1,gold,athlete,Aleksandr Bezruchkin,Russian Federation,RUS,https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(Greco-Roman)
world_wrestling_championships_greco_roman,World Wrestling Championships (Greco-Roman),2001,2001-12-31,wrestling-greco-roman,Wrestling Greco-Roman,Heavyweight,Heavyweight,men,2,silver,athlete,Ernesto Peña,Cuba,CUB,https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(Greco-Roman)
world_wrestling_championships_greco_roman,World Wrestling Championships (Greco-Roman),2001,2001-12-31,wrestling-greco-roman,Wrestling Greco-Roman,Heavyweight,Heavyweight,men,3,bronze,athlete,Mehmet Özal,Türkiye,TUR,https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(Greco-Roman)
world_wrestling_championships_greco_roman,World Wrestling Championships (Greco-Roman),2001,2001-12-31,wrestling-greco-roman,Wrestling Greco-Roman,Lightweight,Lightweight,men,1,gold,athlete,Filiberto Azcuy,Cuba,CUB,https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(Greco-Roman)
world_wrestling_championships_greco_roman,World Wrestling Championships (Greco-Roman),2001,2001-12-31,wrestling-greco-roman,Wrestling Greco-Roman,Lightweight,Lightweight,men,2,silver,athlete,Aleksey Glushkov,Russian Federation,RUS,https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(Greco-Roman)
world_wrestling_championships_greco_roman,World Wrestling Championships (Greco-Roman),2001,2001-12-31,wrestling-greco-roman,Wrestling Greco-Roman,Lightweight,Lightweight,men,3,bronze,athlete,Rustam Adzhi,Ukraine,UKR,https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(Greco-Roman)
world_wrestling_championships_greco_roman,World Wrestling Championships (Greco-Roman),2001,2001-12-31,wrestling-greco-roman,Wrestling Greco-Roman,Middleweight,Middleweight,men,1,gold,athlete,Mukhran Vakhtangadze,Georgia,GEO,https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(Greco-Roman)
world_wrestling_championships_greco_roman,World Wrestling Championships (Greco-Roman),2001,2001-12-31,wrestling-greco-roman,Wrestling Greco-Roman,Middleweight,Middleweight,men,2,silver,athlete,Matt Lindland,United States,USA,https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(Greco-Roman)
world_wrestling_championships_greco_roman,World Wrestling Championships (Greco-Roman),2001,2001-12-31,wrestling-greco-roman,Wrestling Greco-Roman,Middleweight,Middleweight,men,3,bronze,athlete,Oleksandr Daragan,Ukraine,UKR,https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(Greco-Roman)
world_wrestling_championships_greco_roman,World Wrestling Championships (Greco-Roman),2001,2001-12-31,wrestling-greco-roman,Wrestling Greco-Roman,Super heavyweight,Super heavyweight,men,1,gold,athlete,Rulon Gardner,United States,USA,https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(Greco-Roman)
world_wrestling_championships_greco_roman,World Wrestling Championships (Greco-Roman),2001,2001-12-31,wrestling-greco-roman,Wrestling Greco-Roman,Super heavyweight,Super heavyweight,men,2,silver,athlete,Mihály Deák-Bárdos,Hungary,HUN,https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(Greco-Roman)
world_wrestling_championships_greco_roman,World Wrestling Championships (Greco-Roman),2001,2001-12-31,wrestling-greco-roman,Wrestling Greco-Roman,Super heavyweight,Super heavyweight,men,3,bronze,athlete,Xenofon Koutsioumpas,GRE,GRE,https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(Greco-Roman)
world_wrestling_championships_greco_roman,World Wrestling Championships (Greco-Roman),2001,2001-12-31,wrestling-greco-roman,Wrestling Greco-Roman,Welterweight,Welterweight,men,1,gold,athlete,Ara Abrahamian,Sweden,SWE,https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(Greco-Roman)
world_wrestling_championships_greco_roman,World Wrestling Championships (Greco-Roman),2001,2001-12-31,wrestling-greco-roman,Wrestling Greco-Roman,Welterweight,Welterweight,men,2,silver,athlete,Aleksey Mishin,Russian Federation,RUS,https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(Greco-Roman)
world_wrestling_championships_greco_roman,World Wrestling Championships (Greco-Roman),2001,2001-12-31,wrestling-greco-roman,Wrestling Greco-Roman,Welterweight,Welterweight,men,3,bronze,athlete,Kim Jin-soo,"Korea, Republic of",KOR,https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(Greco-Roman)
world_wrestling_championships_freestyle,World Wrestling Championships (Freestyle),2002,2002-12-31,wrestling-freestyle,Wrestling Freestyle,Bantamweight,Bantamweight,men,1,gold,athlete,René Montero,Cuba,CUB,https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(freestyle)
world_wrestling_championships_freestyle,World Wrestling Championships (Freestyle),2002,2002-12-31,wrestling-freestyle,Wrestling Freestyle,Bantamweight,Bantamweight,men,2,silver,athlete,Namig Abdullayev,Azerbaijan,AZE,https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(freestyle)
world_wrestling_championships_freestyle,World Wrestling Championships (Freestyle),2002,2002-12-31,wrestling-freestyle,Wrestling Freestyle,Bantamweight,Bantamweight,men,3,bronze,athlete,Oleksandr Zakharuk,Ukraine,UKR,https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(freestyle)
world_wrestling_championships_freestyle,World Wrestling Championships (Freestyle),2002,2002-12-31,wrestling-freestyle,Wrestling Freestyle,Featherweight,Featherweight,men,1,gold,athlete,Aram Margaryan,Armenia,ARM,https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(freestyle)
world_wrestling_championships_freestyle,World Wrestling Championships (Freestyle),2002,2002-12-31,wrestling-freestyle,Wrestling Freestyle,Featherweight,Featherweight,men,2,silver,athlete,Oyuunbilegiin Pürevbaatar,MGL,MGL,https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(freestyle)
world_wrestling_championships_freestyle,World Wrestling Championships (Freestyle),2002,2002-12-31,wrestling-freestyle,Wrestling Freestyle,Featherweight,Featherweight,men,3,bronze,athlete,Mohammad Talaei,Iran,IRI,https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(freestyle)
world_wrestling_championships_freestyle,World Wrestling Championships (Freestyle),2002,2002-12-31,wrestling-freestyle,Wrestling Freestyle,Heavyweight,Heavyweight,men,1,gold,athlete,Eldar Kurtanidze,Georgia,GEO,https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(freestyle)
world_wrestling_championships_freestyle,World Wrestling Championships (Freestyle),2002,2002-12-31,wrestling-freestyle,Wrestling Freestyle,Heavyweight,Heavyweight,men,2,silver,athlete,Alireza Heidari,Iran,IRI,https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(freestyle)
world_wrestling_championships_freestyle,World Wrestling Championships (Freestyle),2002,2002-12-31,wrestling-freestyle,Wrestling Freestyle,Heavyweight,Heavyweight,men,3,bronze,athlete,Vadim Tasoyev,Ukraine,UKR,https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(freestyle)
world_wrestling_championships_freestyle,World Wrestling Championships (Freestyle),2002,2002-12-31,wrestling-freestyle,Wrestling Freestyle,Lightweight,Lightweight,men,1,gold,athlete,Elbrus Tedeyev,Ukraine,UKR,https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(freestyle)
world_wrestling_championships_freestyle,World Wrestling Championships (Freestyle),2002,2002-12-31,wrestling-freestyle,Wrestling Freestyle,Lightweight,Lightweight,men,2,silver,athlete,Alireza Dabir,Iran,IRI,https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(freestyle)
world_wrestling_championships_freestyle,World Wrestling Championships (Freestyle),2002,2002-12-31,wrestling-freestyle,Wrestling Freestyle,Lightweight,Lightweight,men,3,bronze,athlete,Zaur Botaev,Russian Federation,RUS,https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(freestyle)
world_wrestling_championships_freestyle,World Wrestling Championships (Freestyle),2002,2002-12-31,wrestling-freestyle,Wrestling Freestyle,Middleweight,Middleweight,men,1,gold,athlete,Adam Saitiev,Russian Federation,RUS,https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(freestyle)
world_wrestling_championships_freestyle,World Wrestling Championships (Freestyle),2002,2002-12-31,wrestling-freestyle,Wrestling Freestyle,Middleweight,Middleweight,men,2,silver,athlete,Yoel Romero,Cuba,CUB,https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(freestyle)
world_wrestling_championships_freestyle,World Wrestling Championships (Freestyle),2002,2002-12-31,wrestling-freestyle,Wrestling Freestyle,Middleweight,Middleweight,men,3,bronze,athlete,Majid Khodaei,Iran,IRI,https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(freestyle)
world_wrestling_championships_freestyle,World Wrestling Championships (Freestyle),2002,2002-12-31,wrestling-freestyle,Wrestling Freestyle,Super heavyweight,Super heavyweight,men,1,gold,athlete,David Musulbes,Russian Federation,RUS,https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(freestyle)
world_wrestling_championships_freestyle,World Wrestling Championships (Freestyle),2002,2002-12-31,wrestling-freestyle,Wrestling Freestyle,Super heavyweight,Super heavyweight,men,2,silver,athlete,Alexis Rodríguez,Cuba,CUB,https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(freestyle)
world_wrestling_championships_freestyle,World Wrestling Championships (Freestyle),2002,2002-12-31,wrestling-freestyle,Wrestling Freestyle,Super heavyweight,Super heavyweight,men,3,bronze,athlete,Aydın Polatçı,Türkiye,TUR,https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(freestyle)
world_wrestling_championships_freestyle,World Wrestling Championships (Freestyle),2002,2002-12-31,wrestling-freestyle,Wrestling Freestyle,Welterweight,Welterweight,men,1,gold,athlete,Mehdi Hajizadeh,Iran,IRI,https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(freestyle)
world_wrestling_championships_freestyle,World Wrestling Championships (Freestyle),2002,2002-12-31,wrestling-freestyle,Wrestling Freestyle,Welterweight,Welterweight,men,2,silver,athlete,Magomed Isagadzhiev,Russian Federation,RUS,https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(freestyle)
world_wrestling_championships_freestyle,World Wrestling Championships (Freestyle),2002,2002-12-31,wrestling-freestyle,Wrestling Freestyle,Welterweight,Welterweight,men,3,bronze,athlete,Volodymyr Syrotyn,Ukraine,UKR,https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(freestyle)
world_wrestling_championships_freestyle,World Wrestling Championships (Freestyle),2002,2002-12-31,wrestling-freestyle,Wrestling Freestyle,Bantamweight,Bantamweight,women,1,gold,athlete,Sofia Poumpouridou,GRE,GRE,https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(women)
world_wrestling_championships_freestyle,World Wrestling Championships (Freestyle),2002,2002-12-31,wrestling-freestyle,Wrestling Freestyle,Bantamweight,Bantamweight,women,2,silver,athlete,Chiharu Icho,Japan,JPN,https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(women)
world_wrestling_championships_freestyle,World Wrestling Championships (Freestyle),2002,2002-12-31,wrestling-freestyle,Wrestling Freestyle,Bantamweight,Bantamweight,women,3,bronze,athlete,Natalia Golts,Russian Federation,RUS,https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(women)
world_wrestling_championships_freestyle,World Wrestling Championships (Freestyle),2002,2002-12-31,wrestling-freestyle,Wrestling Freestyle,Flyweight,Flyweight,women,1,gold,athlete,Brigitte Wagner,GER,GER,https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(women)
world_wrestling_championships_freestyle,World Wrestling Championships (Freestyle),2002,2002-12-31,wrestling-freestyle,Wrestling Freestyle,Flyweight,Flyweight,women,2,silver,athlete,Inga Karamchakova,Russian Federation,RUS,https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(women)
