participant_id,type,display_name,country_id
fig_athlete_Ahmet_Önder_TUR,athlete,Ahmet Önder,TUR
fig_athlete_Rhys_McClenaghan_IRL,athlete,Rhys McClenaghan,IRL
fig_athlete_brahim_Çolak_TUR,athlete,İbrahim Çolak,TUR
fig_athlete_Samir_Aït_Saïd_FRA,athlete,Samir Aït Saïd,FRA
fig_athlete_Li_Shijia_CHN,athlete,Li Shijia,CHN
fig_athlete_Sunisa_Lee_USA,athlete,Sunisa Lee,USA
fig_athlete_Angelina_Melnikova_RUS,athlete,Angelina Melnikova,RUS
fig_athlete_Tang_Xijing_CHN,athlete,Tang Xijing,CHN
fig_team_Italy_ITA,team,Italy,ITA
fig_athlete_Becky_Downie_GBR,athlete,Becky Downie,GBR
fig_athlete_Ellie_Downie_GBR,athlete,Ellie Downie,GBR
fig_athlete_Nicola_Bartolini_ITA,athlete,Nicola Bartolini,ITA
fig_athlete_Kazuki_Minami_JPN,athlete,Kazuki Minami,JPN
fig_athlete_Emil_Soravuo_FIN,athlete,Emil Soravuo,FIN
fig_athlete_Hu_Xuwei_CHN,athlete,Hu Xuwei,CHN
fig_athlete_Daiki_Hashimoto_JPN,athlete,Daiki Hashimoto,JPN
fig_athlete_Brody_Malone_USA,athlete,Brody Malone,USA
fig_athlete_Zhang_Boheng_CHN,athlete,Zhang Boheng,CHN
fig_athlete_Illia_Kovtun_UKR,athlete,Illia Kovtun,UKR
fig_athlete_Shi_Cong_CHN,athlete,Shi Cong,CHN
fig_athlete_Stephen_Nedoroscik_USA,athlete,Stephen Nedoroscik,USA
fig_athlete_Weng_Hao_CHN,athlete,Weng Hao,CHN
fig_athlete_Lan_Xingyu_CHN,athlete,Lan Xingyu,CHN
fig_athlete_Salvatore_Maresca_ITA,athlete,Salvatore Maresca,ITA
fig_athlete_Grigorii_Klimentev_RGF,athlete,Grigorii Klimentev,RGF
fig_athlete_Hidenobu_Yonekura_JPN,athlete,Hidenobu Yonekura,JPN
