competition_id,competition_name,year,event_date,discipline_key,discipline_name,event_key,event_name,gender,rank,medal,participant_type,participant_name,country_name,country_code,source_url
world_figure_skating_championships,World Figure Skating Championships,2008,2008-12-31,figure-skating,Figure skating,ice-dance,Ice dance,mixed,1,gold,team,Isabelle Delobel / Olivier Schoenfelder,France,FRA,https://en.wikipedia.org/wiki/2008_World_Figure_Skating_Championships
world_figure_skating_championships,World Figure Skating Championships,2008,2008-12-31,figure-skating,Figure skating,ice-dance,Ice dance,mixed,2,silver,team,Tessa Virtue / Scott Moir,Canada,CAN,https://en.wikipedia.org/wiki/2008_World_Figure_Skating_Championships
world_figure_skating_championships,World Figure Skating Championships,2008,2008-12-31,figure-skating,Figure skating,ice-dance,Ice dance,mixed,3,bronze,team,Jana Khokhlova / Sergei Novitski,Russia,RUS,https://en.wikipedia.org/wiki/2008_World_Figure_Skating_Championships
world_figure_skating_championships,World Figure Skating Championships,2008,2008-12-31,figure-skating,Figure skating,pairs,Pairs,mixed,1,gold,team,Aliona Savchenko / Robin Szolkowy,Germany,DEU,https://en.wikipedia.org/wiki/2008_World_Figure_Skating_Championships
world_figure_skating_championships,World Figure Skating Championships,2008,2008-12-31,figure-skating,Figure skating,pairs,Pairs,mixed,2,silver,team,Zhang Dan / Zhang Hao,China,CHN,https://en.wikipedia.org/wiki/2008_World_Figure_Skating_Championships
world_figure_skating_championships,World Figure Skating Championships,2008,2008-12-31,figure-skating,Figure skating,pairs,Pairs,mixed,3,bronze,team,Jessica Dubé / Bryce Davison,Canada,CAN,https://en.wikipedia.org/wiki/2008_World_Figure_Skating_Championships
world_figure_skating_championships,World Figure Skating Championships,2008,2008-12-31,figure-skating,Figure skating,women-singles,Women's singles,women,1,gold,athlete,Mao Asada,Japan,JPN,https://en.wikipedia.org/wiki/2008_World_Figure_Skating_Championships
world_figure_skating_championships,World Figure Skating Championships,2008,2008-12-31,figure-skating,Figure skating,women-singles,Women's singles,women,2,silver,athlete,Carolina Kostner,Italy,ITA,https://en.wikipedia.org/wiki/2008_World_Figure_Skating_Championships
world_figure_skating_championships,World Figure Skating Championships,2008,2008-12-31,figure-skating,Figure skating,women-singles,Women's singles,women,3,bronze,athlete,Kim Yuna,South Korea,KOR,https://en.wikipedia.org/wiki/2008_World_Figure_Skating_Championships
world_figure_skating_championships,World Figure Skating Championships,2009,2009-12-31,figure-skating,Figure skating,men-singles,Men's singles,men,1,gold,athlete,Evan Lysacek,United States,USA,https://en.wikipedia.org/wiki/2009_World_Figure_Skating_Championships
world_figure_skating_championships,World Figure Skating Championships,2009,2009-12-31,figure-skating,Figure skating,men-singles,Men's singles,men,2,silver,athlete,Patrick Chan,Canada,CAN,https://en.wikipedia.org/wiki/2009_World_Figure_Skating_Championships
world_figure_skating_championships,World Figure Skating Championships,2009,2009-12-31,figure-skating,Figure skating,men-singles,Men's singles,men,3,bronze,athlete,Brian Joubert,France,FRA,https://en.wikipedia.org/wiki/2009_World_Figure_Skating_Championships
world_figure_skating_championships,World Figure Skating Championships,2009,2009-12-31,figure-skating,Figure skating,ice-dance,Ice dance,mixed,1,gold,team,Oksana Domnina / Maxim Shabalin,Russia,RUS,https://en.wikipedia.org/wiki/2009_World_Figure_Skating_Championships
world_figure_skating_championships,World Figure Skating Championships,2009,2009-12-31,figure-skating,Figure skating,ice-dance,Ice dance,mixed,2,silver,team,Tanith Belbin / Benjamin Agosto,United States,USA,https://en.wikipedia.org/wiki/2009_World_Figure_Skating_Championships
world_figure_skating_championships,World Figure Skating Championships,2009,2009-12-31,figure-skating,Figure skating,ice-dance,Ice dance,mixed,3,bronze,team,Tessa Virtue / Scott Moir,Canada,CAN,https://en.wikipedia.org/wiki/2009_World_Figure_Skating_Championships
world_figure_skating_championships,World Figure Skating Championships,2009,2009-12-31,figure-skating,Figure skating,pairs,Pairs,mixed,1,gold,team,Aliona Savchenko / Robin Szolkowy,Germany,DEU,https://en.wikipedia.org/wiki/2009_World_Figure_Skating_Championships
world_figure_skating_championships,World Figure Skating Championships,2009,2009-12-31,figure-skating,Figure skating,pairs,Pairs,mixed,2,silver,team,Zhang Dan / Zhang Hao,China,CHN,https://en.wikipedia.org/wiki/2009_World_Figure_Skating_Championships
world_figure_skating_championships,World Figure Skating Championships,2009,2009-12-31,figure-skating,Figure skating,pairs,Pairs,mixed,3,bronze,team,Yuko Kavaguti / Alexander Smirnov,Russia,RUS,https://en.wikipedia.org/wiki/2009_World_Figure_Skating_Championships
world_figure_skating_championships,World Figure Skating Championships,2009,2009-12-31,figure-skating,Figure skating,women-singles,Women's singles,women,1,gold,athlete,Kim Yuna,South Korea,KOR,https://en.wikipedia.org/wiki/2009_World_Figure_Skating_Championships
world_figure_skating_championships,World Figure Skating Championships,2009,2009-12-31,figure-skating,Figure skating,women-singles,Women's singles,women,2,silver,athlete,Joannie Rochette,Canada,CAN,https://en.wikipedia.org/wiki/2009_World_Figure_Skating_Championships
world_figure_skating_championships,World Figure Skating Championships,2009,2009-12-31,figure-skating,Figure skating,women-singles,Women's singles,women,3,bronze,athlete,Miki Ando,Japan,JPN,https://en.wikipedia.org/wiki/2009_World_Figure_Skating_Championships
world_figure_skating_championships,World Figure Skating Championships,2010,2010-12-31,figure-skating,Figure skating,men-singles,Men's singles,men,1,gold,athlete,Daisuke Takahashi,Japan,JPN,https://en.wikipedia.org/wiki/2010_World_Figure_Skating_Championships
world_figure_skating_championships,World Figure Skating Championships,2010,2010-12-31,figure-skating,Figure skating,men-singles,Men's singles,men,2,silver,athlete,Patrick Chan,Canada,CAN,https://en.wikipedia.org/wiki/2010_World_Figure_Skating_Championships
world_figure_skating_championships,World Figure Skating Championships,2010,2010-12-31,figure-skating,Figure skating,men-singles,Men's singles,men,3,bronze,athlete,Brian Joubert,France,FRA,https://en.wikipedia.org/wiki/2010_World_Figure_Skating_Championships
world_figure_skating_championships,World Figure Skating Championships,2010,2010-12-31,figure-skating,Figure skating,ice-dance,Ice dance,mixed,1,gold,team,Tessa Virtue / Scott Moir,Canada,CAN,https://en.wikipedia.org/wiki/2010_World_Figure_Skating_Championships
world_figure_skating_championships,World Figure Skating Championships,2010,2010-12-31,figure-skating,Figure skating,ice-dance,Ice dance,mixed,2,silver,team,Meryl Davis / Charlie White,United States,USA,https://en.wikipedia.org/wiki/2010_World_Figure_Skating_Championships
